north,north_west,north_east,south,west,east,west_north_front,east_north_front,west_north,east_north,south_west,south_east,action,lap
67,100,46,80,32,39,84,54,100,41,100,52,accelerate+rotLeft,2
64,96,43,83,35,39,81,51,100,39,100,53,accelerate,2
63,96,44,83,36,38,79,50,100,38,100,53,accelerate+rotLeft,2
61,95,43,83,37,38,79,49,100,38,100,53,accelerate+rotLeft,2
60,93,42,84,38,37,77,48,100,37,100,54,accelerate+rotLeft,2
59,93,41,84,39,35,77,47,100,37,100,52,accelerate+rotLeft,2
58,92,39,84,41,34,74,45,100,35,100,51,accelerate+rotLeft,2
57,93,40,83,41,34,75,45,100,35,100,51,accelerate+rotLeft,2
57,93,39,81,41,33,76,44,100,34,100,50,accelerate+rotLeft,2
56,93,38,81,41,33,75,44,100,33,100,49,accelerate+rotLeft,2
56,92,37,81,43,32,74,42,100,33,100,49,accelerate+rotLeft,2
54,93,36,80,42,32,74,43,100,33,100,48,accelerate+rotLeft,2
54,93,36,80,43,32,74,43,100,32,100,47,accelerate+rotLeft,2
55,94,36,79,43,32,75,42,100,31,100,46,accelerate+rotLeft,2
54,94,35,79,44,31,75,41,100,31,100,46,accelerate+rotLeft,2
54,96,35,78,44,30,74,41,100,30,100,44,accelerate+rotLeft,2
56,100,34,74,43,29,76,40,100,29,100,42,accelerate+rotLeft,2
55,100,34,74,43,29,76,41,100,30,100,43,accelerate+rotLeft,2
54,100,34,74,43,28,77,41,100,30,100,42,accelerate+rotLeft,2
55,100,33,73,44,28,78,41,100,28,100,42,accelerate+rotLeft,2
57,100,34,71,43,27,79,43,100,29,100,41,accelerate+rotLeft,2
57,100,34,69,43,28,82,43,100,30,100,40,accelerate+rotLeft,2
57,100,34,69,44,27,82,41,100,27,100,39,accelerate+rotLeft,2
58,100,34,66,43,26,86,41,100,27,100,38,accelerate+rotLeft,2
61,100,36,65,43,27,92,43,100,29,100,37,accelerate+rotLeft,2
61,100,35,64,44,25,96,44,100,28,100,35,accelerate+rotLeft,2
63,100,36,64,43,26,100,45,100,29,100,36,accelerate+rotLeft,2
64,100,36,63,42,26,100,45,90,29,100,37,accelerate+rotLeft,2
66,100,37,62,43,27,100,45,78,29,100,36,accelerate+rotLeft,2
69,100,38,61,43,27,100,47,71,30,100,36,accelerate+rotLeft,2
72,100,38,60,43,27,100,48,66,31,100,35,accelerate+rotLeft,2
70,100,38,62,42,28,100,47,68,31,100,37,accelerate,2
67,100,35,64,43,27,100,45,73,30,100,37,accelerate,2
65,100,35,67,43,27,100,43,75,30,100,39,accelerate,2
70,100,36,64,42,27,100,46,68,31,100,37,accelerate+rotLeft,2
78,100,38,63,42,27,100,47,63,30,100,37,accelerate+rotLeft,2
85,100,39,62,42,28,100,48,60,31,100,38,accelerate+rotLeft,2
82,100,37,65,42,29,100,47,62,30,100,38,accelerate,2
80,100,36,67,42,28,100,45,63,30,100,38,accelerate,2
77,100,35,70,43,28,100,44,65,29,100,40,accelerate,2
85,100,35,69,43,27,100,45,62,29,100,38,accelerate+rotLeft,2
96,100,35,67,43,27,100,46,60,28,100,39,accelerate+rotLeft,2
100,100,35,67,44,26,100,48,59,29,100,37,accelerate+rotLeft,2
100,100,35,70,44,26,100,48,59,29,100,38,accelerate,2
100,100,34,73,45,26,100,46,60,28,100,39,accelerate,2
100,100,33,76,46,25,100,45,61,26,100,40,accelerate,2
100,98,35,73,45,26,100,50,58,27,100,39,accelerate+rotLeft,2
100,86,37,72,45,26,100,56,55,28,100,39,accelerate+rotLeft,2
100,77,40,70,45,26,100,66,52,29,100,37,accelerate+rotLeft,2
100,71,44,66,45,26,100,79,50,30,100,36,accelerate+rotLeft,2
100,71,44,69,45,26,100,79,50,30,100,36,accelerate,2
100,71,44,72,45,26,100,79,50,30,100,37,accelerate,2
100,71,44,75,45,26,100,79,50,30,100,39,accelerate,2
100,65,49,72,45,26,99,100,49,31,100,36,accelerate+rotLeft,2
100,60,56,71,44,27,88,100,46,34,100,37,accelerate+rotLeft,2
100,58,62,69,44,27,80,100,46,35,100,35,accelerate+rotLeft,2
100,54,73,69,44,28,73,100,44,39,100,35,accelerate+rotLeft,2
100,53,76,71,43,29,71,100,43,40,100,36,accelerate,2
100,53,76,74,43,29,71,100,43,40,100,36,accelerate,2
100,51,78,77,42,31,69,100,42,41,100,37,accelerate,2
100,50,81,80,41,32,68,100,41,43,100,39,accelerate,2
100,49,84,83,40,33,66,100,40,44,100,40,accelerate,2
100,51,74,90,39,32,71,100,40,42,100,42,accelerate+rotRight,2
100,53,67,100,38,33,78,100,40,41,100,46,accelerate+rotRight,2
100,57,59,100,38,33,90,100,42,39,100,49,accelerate+rotRight,2
100,61,55,100,38,33,100,96,43,38,64,53,accelerate+rotRight,2
100,61,55,100,38,33,100,96,43,38,64,53,accelerate,2
100,61,55,100,38,33,100,96,43,38,64,53,accelerate,2
100,61,55,100,38,33,100,96,43,38,64,53,accelerate,2
100,61,55,100,38,33,100,96,43,38,64,53,accelerate,2
100,54,63,100,37,34,84,100,40,41,69,50,accelerate+rotLeft,2
100,52,69,100,37,34,76,100,39,42,75,47,accelerate+rotLeft,2
100,48,78,100,36,35,67,100,37,45,81,46,accelerate+rotLeft,2
100,48,78,100,36,35,67,100,37,45,81,46,accelerate,2
100,46,81,100,35,36,65,100,36,47,78,48,accelerate,2
100,45,83,100,34,37,64,100,35,48,76,49,accelerate,2
100,45,83,100,34,37,64,100,35,48,76,49,accelerate,2
100,46,77,100,33,38,67,100,35,47,67,53,accelerate+rotRight,2
100,48,71,100,33,38,75,100,36,46,61,56,accelerate+rotRight,2
100,53,64,100,33,38,88,100,37,44,55,61,accelerate+rotRight,2
100,53,64,100,33,38,88,100,37,44,55,61,accelerate,2
100,53,64,100,33,38,88,100,37,44,55,61,accelerate,2
100,51,65,100,32,39,85,100,36,45,53,62,accelerate,2
100,51,65,100,32,39,85,100,36,45,53,62,accelerate,2
100,51,65,100,32,39,85,100,36,45,53,62,accelerate,2
100,51,65,100,32,39,85,100,36,45,53,62,accelerate,2
100,51,65,100,32,39,85,100,36,45,53,62,accelerate,2
100,51,65,100,32,39,85,100,36,45,53,62,accelerate,2
100,51,65,100,32,39,85,100,36,45,53,62,accelerate,2
100,51,65,100,32,39,85,100,36,45,53,62,accelerate,2
100,51,65,100,32,39,85,100,36,45,53,62,accelerate,2
100,51,65,100,32,39,85,100,36,45,53,62,accelerate,2
100,51,65,100,32,39,85,100,36,45,53,62,accelerate,2
100,51,65,100,32,39,85,100,36,45,53,62,accelerate,2
100,51,65,100,32,39,83,100,36,45,53,62,accelerate,2
100,51,65,100,32,39,82,100,36,45,53,62,accelerate,2
100,51,65,100,32,39,82,100,36,45,53,62,accelerate,2
100,49,67,100,31,40,79,100,35,46,52,64,accelerate,2
100,49,67,100,31,40,77,100,35,46,52,64,accelerate,2
100,49,70,100,31,40,75,100,35,46,52,64,accelerate,2
100,49,100,100,31,40,74,100,35,46,52,64,accelerate,2
100,49,100,100,31,40,71,100,35,46,52,64,accelerate,2
100,53,100,100,31,40,73,100,36,45,48,69,accelerate+rotRight,2
100,59,62,100,32,39,78,100,39,42,46,75,accelerate+rotRight,2
100,57,100,100,32,39,76,100,39,42,46,75,accelerate,2
100,57,100,100,33,38,73,100,40,41,48,73,accelerate,2
98,55,100,100,33,38,71,100,40,41,48,73,accelerate,2
93,53,100,100,33,38,68,100,40,41,48,73,accelerate,2
90,52,100,100,34,37,66,100,40,40,49,71,accelerate,2
85,49,100,100,34,37,62,100,40,42,49,71,accelerate,2
82,49,100,100,35,36,60,100,40,43,50,69,accelerate,2
78,47,100,100,35,36,57,100,39,100,50,69,accelerate,2
77,48,100,100,36,35,58,100,39,100,49,73,accelerate+rotRight,2
76,48,100,100,36,34,59,100,39,100,48,82,accelerate+rotRight,2
75,48,100,100,37,34,58,99,39,100,47,90,accelerate+rotRight,2
76,48,100,100,36,33,58,99,40,100,46,100,accelerate+rotRight,2
75,47,100,100,35,34,58,100,38,100,46,100,accelerate+rotRight,2
77,48,100,91,36,33,59,100,40,100,46,100,accelerate+rotRight,2
73,47,100,95,36,33,57,98,40,100,48,100,accelerate,2
69,44,100,97,36,34,53,92,38,100,50,100,accelerate,2
67,44,100,93,35,34,52,93,38,100,49,100,accelerate+rotRight,2
67,44,100,89,35,34,52,95,38,100,49,100,accelerate+rotRight,2
67,44,100,85,36,34,53,99,38,100,50,100,accelerate+rotRight,2
66,43,100,83,35,36,51,100,37,100,49,100,accelerate+rotRight,2
65,43,100,83,36,36,50,100,36,100,49,100,accelerate+rotRight,2
66,43,100,80,35,36,50,100,36,85,49,100,accelerate+rotRight,2
69,43,100,79,34,37,50,100,36,75,48,100,accelerate+rotRight,2
72,43,100,79,35,36,50,100,37,68,48,100,accelerate+rotRight,2
74,41,100,78,35,37,50,100,37,66,48,100,accelerate+rotRight,2
79,41,100,79,33,38,50,100,36,62,47,100,accelerate+rotRight,2
86,41,100,78,34,38,51,100,36,59,46,100,accelerate+rotRight,2
91,40,100,77,33,39,51,100,34,59,46,100,accelerate+rotRight,2
100,41,100,75,33,39,53,100,34,56,45,100,accelerate+rotRight,2
100,42,100,75,34,39,57,100,35,53,46,100,accelerate+rotRight,2
100,44,88,75,32,39,62,100,34,51,44,100,accelerate+rotRight,2
100,42,90,77,32,40,60,100,33,52,46,100,accelerate,2
100,42,90,82,32,40,60,100,33,52,49,100,accelerate,2
100,41,92,85,31,41,58,100,32,53,48,100,accelerate,2
100,40,94,88,30,42,56,100,31,55,49,100,accelerate,2
100,42,85,87,30,42,61,100,32,52,48,100,accelerate+rotRight,2
100,45,76,86,30,42,70,100,33,50,48,100,accelerate+rotRight,2
100,48,70,86,30,42,79,100,34,48,47,100,accelerate+rotRight,2
100,48,70,89,30,42,79,100,34,48,48,100,accelerate,2
100,46,72,93,29,43,77,100,32,49,47,100,accelerate,2
100,46,72,97,29,43,77,100,32,49,47,100,accelerate,2
100,46,72,100,29,43,77,100,32,49,48,100,accelerate,2
100,49,67,99,29,43,88,100,33,48,45,100,accelerate+rotRight,2
100,55,62,98,30,42,100,96,36,46,44,100,accelerate+rotRight,2
100,61,59,94,30,42,100,86,37,45,42,100,accelerate+rotRight,2
100,63,57,99,31,41,100,84,38,44,43,100,accelerate,2
100,63,57,100,31,41,100,84,38,44,43,100,accelerate,2
100,65,56,100,32,40,100,82,40,42,44,100,accelerate,2
100,65,56,100,32,40,100,82,40,42,44,100,accelerate,2
100,67,54,100,33,39,100,80,41,41,46,79,accelerate,2
100,59,59,100,33,39,100,92,39,43,49,71,accelerate+rotLeft,2
100,55,62,100,33,39,96,100,38,44,53,65,accelerate+rotLeft,2
100,50,69,100,33,39,81,100,36,46,58,60,accelerate+rotLeft,2
100,50,69,100,33,39,81,100,36,46,58,60,accelerate,2
100,50,69,100,33,39,81,100,36,46,58,60,accelerate,2
100,50,69,100,33,39,81,100,36,46,58,60,accelerate,2
100,49,70,100,32,40,78,100,35,47,56,61,accelerate,2
100,49,70,100,32,40,78,100,35,47,56,61,accelerate,2
100,49,70,100,32,40,78,100,35,47,56,61,accelerate,2
100,49,70,100,32,40,78,100,35,47,56,61,accelerate,2
100,52,66,100,31,40,89,100,36,45,52,66,accelerate+rotRight,2
100,56,61,100,32,40,100,98,37,44,49,70,accelerate+rotRight,2
100,63,57,100,32,40,100,85,39,43,45,79,accelerate+rotRight,2
100,65,55,100,33,39,100,83,40,42,47,77,accelerate,2
100,65,55,100,33,39,100,83,40,42,47,77,accelerate,2
100,61,57,100,34,38,100,90,40,42,51,69,accelerate+rotLeft,2
100,57,61,100,34,38,99,100,39,43,54,64,accelerate+rotLeft,2
100,57,61,100,34,38,99,100,39,43,54,64,accelerate,2
100,57,61,100,34,38,99,100,39,43,54,64,accelerate,2
100,57,61,100,34,38,99,100,39,43,54,64,accelerate,2
100,57,61,100,34,38,99,100,39,43,54,64,accelerate,2
100,57,61,100,34,38,99,100,39,43,54,64,accelerate,2
100,57,61,100,34,38,99,100,39,43,54,64,accelerate,2
100,57,61,100,34,38,99,100,39,43,54,64,accelerate,2
100,57,61,100,34,38,99,100,39,43,54,64,accelerate,2
100,65,54,100,35,37,100,82,42,40,51,69,accelerate+rotRight,2
100,71,52,100,35,37,100,76,43,39,49,75,accelerate+rotRight,2
100,84,47,100,36,36,100,66,47,37,47,84,accelerate+rotRight,2
100,86,46,100,37,35,100,64,49,36,48,81,accelerate,2
100,88,44,100,38,34,100,62,50,35,50,79,accelerate,2
100,86,44,100,38,34,100,62,50,35,50,79,accelerate,2
100,82,45,100,39,33,100,65,49,35,53,69,accelerate+rotLeft,2
100,75,48,100,39,33,100,100,47,35,56,63,accelerate+rotLeft,2
100,76,46,100,40,32,100,100,49,34,58,61,accelerate,2
100,75,46,100,40,32,100,100,49,34,58,61,accelerate,2
100,77,45,100,41,31,100,100,50,33,59,59,accelerate,2
100,77,45,100,41,31,100,100,50,33,59,59,accelerate,2
100,77,43,100,42,30,100,100,51,32,61,57,accelerate,2
100,75,43,100,42,30,96,100,51,32,61,57,accelerate,2
100,73,46,100,42,30,92,100,51,32,61,57,accelerate,2
100,73,46,100,43,29,92,100,52,31,62,55,accelerate,2
100,69,100,100,43,29,84,100,50,32,66,51,accelerate+rotLeft,2
99,64,100,100,43,29,79,100,48,34,72,46,accelerate+rotLeft,2
95,62,100,100,43,29,75,100,48,35,72,46,accelerate,2
91,60,100,100,43,29,71,100,47,38,72,46,accelerate,2
87,59,100,100,43,29,69,100,47,47,72,46,accelerate,2
83,56,100,100,43,30,66,99,47,100,72,46,accelerate,2
83,58,100,100,43,30,67,100,48,100,66,51,accelerate+rotRight,2
81,58,100,100,43,31,66,99,48,100,61,57,accelerate+rotRight,2
80,58,100,100,43,30,66,99,48,100,58,62,accelerate+rotRight,2
79,57,100,100,45,30,65,98,48,100,57,67,accelerate+rotRight,2
78,56,100,100,44,30,65,98,49,100,56,74,accelerate+rotRight,2
76,56,100,100,45,30,63,97,48,100,55,83,accelerate+rotRight,2
74,55,100,100,45,31,62,96,48,100,56,92,accelerate+rotRight,2
75,54,100,100,45,31,61,98,48,100,55,100,accelerate+rotRight,2
74,54,100,100,46,32,60,100,48,100,56,100,accelerate+rotRight,2
75,54,100,93,46,32,60,100,47,100,55,100,accelerate+rotRight,2
75,53,100,88,46,32,60,100,47,100,56,100,accelerate+rotRight,2
76,52,100,86,44,32,58,100,47,100,56,100,accelerate+rotRight,2
76,51,100,84,45,32,58,100,45,100,57,100,accelerate+rotRight,2
78,51,100,83,44,31,59,100,45,52,58,100,accelerate+rotRight,2
79,49,100,82,44,32,59,100,45,51,58,100,accelerate+rotRight,2
80,49,100,83,43,32,58,100,44,52,59,100,accelerate+rotRight,2
82,49,100,82,43,31,60,100,45,46,59,100,accelerate+rotRight,2
84,50,100,81,42,32,60,100,43,46,57,100,accelerate+rotRight,2
85,50,100,82,42,32,61,100,42,43,58,100,accelerate+rotRight,2
88,51,100,84,41,31,62,100,42,42,57,100,accelerate+rotRight,2
85,49,100,87,41,31,60,100,41,47,59,100,accelerate,2
82,48,100,90,41,31,59,100,41,55,60,100,accelerate,2
82,48,100,90,39,32,60,100,40,53,59,100,accelerate+rotRight,2
84,49,100,90,38,32,60,100,40,50,58,100,accelerate+rotRight,2
87,51,100,89,38,32,63,100,41,47,57,100,accelerate+rotRight,2
88,53,100,88,39,32,65,100,41,43,55,100,accelerate+rotRight,2
90,54,100,88,39,32,68,100,43,41,55,100,accelerate+rotRight,2
86,53,100,91,38,33,65,100,42,45,55,100,accelerate,2
88,54,100,89,39,32,67,100,43,41,54,100,accelerate+rotRight,2
88,55,100,88,39,32,68,100,44,41,53,100,accelerate+rotRight,2
89,57,100,87,38,32,69,100,45,40,50,100,accelerate+rotRight,2
89,57,100,86,39,31,69,100,45,38,50,100,accelerate+rotRight,2
87,57,100,89,39,30,69,100,45,40,52,100,accelerate,2
84,55,100,91,39,31,66,100,45,44,52,100,accelerate,2
81,54,100,94,41,31,64,100,44,100,53,100,accelerate,2
76,52,100,98,41,32,61,98,43,100,55,100,accelerate,2
73,51,100,100,41,32,59,94,44,100,57,100,accelerate,2
70,49,100,100,39,33,56,90,43,100,57,100,accelerate,2
70,47,100,100,39,35,56,90,41,100,55,100,accelerate+rotRight,2
70,48,100,100,40,34,56,91,42,100,55,100,accelerate+rotRight,2
71,48,100,98,40,35,56,92,41,100,53,100,accelerate+rotRight,2
71,47,100,94,39,36,54,96,42,100,51,100,accelerate+rotRight,2
71,48,100,91,39,35,56,100,41,100,52,100,accelerate+rotRight,2
70,48,100,88,40,35,55,100,41,100,52,100,accelerate+rotRight,2
70,47,100,87,39,35,55,100,40,91,52,100,accelerate+rotRight,2
69,46,100,86,39,36,54,100,40,82,52,100,accelerate+rotRight,2
70,46,100,84,38,35,54,100,40,74,52,100,accelerate+rotRight,2
72,46,100,81,38,35,55,100,39,64,51,100,accelerate+rotRight,2
75,46,100,80,37,35,54,100,38,61,51,100,accelerate+rotRight,2
74,46,100,84,38,35,53,100,39,64,54,100,accelerate,2
70,44,100,87,38,37,50,100,38,69,55,100,accelerate,2
67,43,100,91,37,38,48,100,37,75,57,100,accelerate,2
69,41,100,88,36,39,47,100,37,71,55,100,accelerate+rotRight,2
70,40,100,89,35,39,46,100,36,68,55,100,accelerate+rotRight,2
75,40,100,87,34,39,47,100,36,64,54,100,accelerate+rotRight,2
71,37,100,91,34,41,45,100,34,68,55,100,accelerate,2
67,35,100,94,33,42,42,100,33,72,55,100,accelerate,2
65,34,100,97,33,43,41,100,32,74,57,100,accelerate,2
69,33,100,95,32,44,42,100,30,70,54,100,accelerate+rotRight,2
78,33,100,93,31,44,43,100,29,65,51,100,accelerate+rotRight,2
87,33,100,93,29,44,44,100,28,63,50,100,accelerate+rotRight,2
83,33,100,96,28,45,43,100,27,64,51,100,accelerate,2
80,32,100,99,27,46,41,100,26,66,52,100,accelerate,2
91,32,100,97,25,46,42,100,25,64,48,100,accelerate+rotRight,2
100,32,100,96,24,47,45,100,26,61,46,100,accelerate+rotRight,2
100,34,97,94,24,46,49,100,26,58,45,100,accelerate+rotRight,2
100,34,90,92,23,47,52,100,26,57,41,100,accelerate+rotRight,2
100,37,81,89,24,47,60,100,26,55,39,100,accelerate+rotRight,2
100,41,74,85,24,47,73,100,28,52,36,100,accelerate+rotRight,2
100,41,74,87,24,47,73,100,28,52,36,100,accelerate,2
100,42,72,92,25,46,76,100,29,51,37,100,accelerate,2
100,46,68,89,25,46,100,100,30,50,35,100,accelerate+rotRight,2
100,50,64,86,25,46,100,94,31,49,33,100,accelerate+rotRight,2
100,52,63,89,26,45,100,90,32,48,35,100,accelerate,2
100,52,63,93,26,45,100,90,32,48,36,100,accelerate,2
100,54,61,96,27,44,100,88,33,47,37,100,accelerate,2
100,54,61,100,27,44,100,86,33,47,37,100,accelerate,2
100,56,60,100,28,43,100,84,35,46,39,100,accelerate,2
100,56,60,100,28,43,100,82,35,46,39,100,accelerate,2
100,58,59,100,29,42,100,79,36,45,40,100,accelerate,2
100,100,59,100,29,42,100,78,36,45,40,100,accelerate,2
100,61,60,100,30,41,100,79,36,45,44,78,accelerate+rotLeft,2
100,52,64,100,30,41,100,82,34,46,48,69,accelerate+rotLeft,2
100,48,65,100,30,41,100,84,33,48,51,64,accelerate+rotLeft,2
100,48,64,100,29,42,100,83,32,49,49,66,accelerate,2
100,59,63,100,29,42,100,80,32,49,49,66,accelerate,2
100,100,62,100,29,42,100,78,32,49,49,66,accelerate,2
100,100,63,100,29,42,100,79,31,50,55,61,accelerate+rotLeft,2
100,53,65,100,28,43,100,81,29,51,58,59,accelerate+rotLeft,2
100,47,67,100,27,44,100,83,28,51,62,58,accelerate+rotLeft,2
100,100,64,100,27,44,100,80,29,51,62,58,accelerate,2
100,100,62,100,26,45,100,78,29,50,60,59,accelerate,2
100,100,60,100,25,45,100,75,29,50,58,60,accelerate,2
98,100,59,100,24,45,100,73,31,49,55,62,accelerate,2
94,100,58,100,24,45,100,70,32,49,53,63,accelerate,2
89,100,57,100,25,44,100,68,35,47,50,64,accelerate,2
85,100,53,100,27,44,100,64,40,46,50,64,accelerate,2
81,100,52,100,28,44,100,61,48,45,48,66,accelerate,2
83,100,52,100,28,43,100,63,45,44,54,63,accelerate+rotLeft,2
84,100,53,100,27,43,100,64,43,45,59,63,accelerate+rotLeft,2
85,100,53,100,28,42,100,63,43,44,72,61,accelerate+rotLeft,2
82,100,52,100,29,42,100,62,49,44,63,63,accelerate,2
77,100,50,100,31,40,100,59,100,41,59,63,accelerate,2
76,100,49,100,31,40,100,59,100,42,65,63,accelerate+rotLeft,2
74,100,48,100,32,40,100,57,100,41,76,60,accelerate+rotLeft,2
76,100,49,100,33,39,100,57,68,41,100,60,accelerate+rotLeft,2
77,100,49,100,32,39,100,58,64,41,100,59,accelerate+rotLeft,2
77,100,48,100,33,39,100,58,57,41,100,56,accelerate+rotLeft,2
80,100,49,99,33,39,100,59,50,42,100,55,accelerate+rotLeft,2
80,100,48,97,33,38,100,58,52,40,100,53,accelerate+rotLeft,2
83,100,49,96,33,38,100,59,48,41,100,53,accelerate+rotLeft,2
86,100,49,92,33,38,100,61,46,41,100,52,accelerate+rotLeft,2
91,100,49,89,34,38,100,61,44,41,100,51,accelerate+rotLeft,2
96,100,51,87,34,37,100,64,41,43,100,50,accelerate+rotLeft,2
98,100,51,86,33,37,100,66,42,41,100,51,accelerate+rotLeft,2
100,100,52,86,33,39,100,67,41,42,100,51,accelerate+rotLeft,2
100,100,53,83,33,39,100,69,39,43,100,50,accelerate+rotLeft,2
100,100,56,81,32,39,100,75,37,45,100,50,accelerate+rotLeft,2
100,65,59,78,32,39,100,78,36,45,100,48,accelerate+rotLeft,2
100,73,59,81,31,40,100,78,36,45,100,51,accelerate,2
100,100,57,85,31,39,100,75,37,44,100,52,accelerate,2
100,100,59,85,31,40,100,77,36,45,100,52,accelerate+rotLeft,2
100,62,61,84,30,41,100,79,35,47,100,52,accelerate+rotLeft,2
100,56,62,85,30,41,100,81,34,47,100,52,accelerate+rotLeft,2
100,59,62,88,30,42,100,80,34,47,100,54,accelerate,2
100,100,61,91,30,41,100,78,34,47,100,54,accelerate,2
100,100,60,95,30,41,100,75,34,46,100,56,accelerate,2
100,100,59,94,30,41,100,76,33,46,100,56,accelerate+rotLeft,2
100,100,63,92,29,43,100,80,31,49,100,54,accelerate+rotLeft,2
100,100,61,94,29,42,100,77,32,48,100,56,accelerate,2
100,100,61,99,28,43,100,75,32,49,100,57,accelerate,2
98,100,58,100,28,42,100,72,33,47,100,59,accelerate,2
95,100,56,100,27,43,100,69,34,47,100,60,accelerate,2
90,100,54,100,28,42,100,67,36,45,100,61,accelerate,2
88,100,54,100,28,42,100,65,37,45,58,63,accelerate,2
90,100,55,100,27,42,100,67,36,45,100,61,accelerate+rotLeft,2
91,100,55,100,28,43,100,68,37,45,100,58,accelerate+rotLeft,2
92,100,56,100,28,42,100,69,35,45,100,58,accelerate+rotLeft,2
90,100,56,100,27,42,100,68,37,45,100,60,accelerate,2
86,100,53,100,28,41,100,65,41,44,100,60,accelerate,2
80,100,51,100,29,41,100,61,52,44,63,61,accelerate,2
82,100,51,100,30,41,100,61,51,43,100,60,accelerate+rotLeft,2
82,100,52,100,30,40,100,63,48,44,100,58,accelerate+rotLeft,2
83,100,52,100,30,41,100,63,46,43,100,58,accelerate+rotLeft,2
79,100,49,100,31,40,100,58,54,42,100,60,accelerate,2
75,100,48,100,32,39,100,56,100,41,79,61,accelerate,2
70,100,46,100,34,39,100,53,100,39,59,62,accelerate,2
71,100,46,100,35,38,100,53,100,39,100,59,accelerate+rotLeft,2
72,100,45,100,35,38,100,53,91,38,100,57,accelerate+rotLeft,2
71,100,44,100,37,37,100,52,82,38,100,57,accelerate+rotLeft,2
71,100,44,100,36,37,100,52,74,38,100,56,accelerate+rotLeft,2
71,100,43,100,37,36,100,52,71,35,100,54,accelerate+rotLeft,2
72,100,43,100,38,35,100,52,67,36,100,54,accelerate+rotLeft,2
72,100,41,99,38,34,100,50,66,36,100,53,accelerate+rotLeft,2
74,100,42,97,39,33,100,51,64,35,100,52,accelerate+rotLeft,2
78,100,42,96,38,34,100,52,60,36,100,51,accelerate+rotLeft,2
81,100,41,93,39,32,100,51,59,35,100,50,accelerate+rotLeft,2
86,100,41,91,39,32,100,51,58,34,100,49,accelerate+rotLeft,2
94,100,41,91,39,33,100,52,55,34,100,48,accelerate+rotLeft,2
100,100,42,88,39,31,100,55,53,34,100,47,accelerate+rotLeft,2
100,100,41,91,39,31,100,53,54,34,100,48,accelerate,2
100,100,40,94,39,31,100,52,56,33,100,49,accelerate,2
100,100,38,98,40,31,100,50,57,32,100,50,accelerate,2
100,100,39,94,41,30,100,53,54,32,100,47,accelerate+rotLeft,2
100,89,40,91,41,30,100,58,53,31,100,46,accelerate+rotLeft,2
100,78,43,88,41,30,100,65,50,32,100,45,accelerate+rotLeft,2
100,78,43,92,41,30,100,65,50,32,100,46,accelerate,2
100,80,42,95,42,29,100,63,51,31,100,45,accelerate,2
100,74,44,93,42,29,100,71,49,32,100,45,accelerate+rotLeft,2
100,69,47,93,41,29,100,80,48,33,100,44,accelerate+rotLeft,2
100,63,52,87,42,29,99,100,46,34,100,42,accelerate+rotLeft,2
100,57,61,85,41,30,84,100,44,37,100,42,accelerate+rotLeft,2
100,57,61,87,41,30,84,100,44,37,100,42,accelerate,2
100,56,63,92,40,31,82,100,42,38,100,43,accelerate,2
100,56,63,94,40,31,82,100,42,38,100,43,accelerate,2
100,51,74,91,39,32,71,100,40,42,100,42,accelerate+rotLeft,2
100,50,79,95,38,33,69,100,39,43,100,43,accelerate,2
100,48,100,99,37,34,67,100,38,45,100,44,accelerate,2
100,47,100,100,36,35,66,100,37,46,100,46,accelerate,2
100,47,100,100,36,35,66,100,37,46,100,46,accelerate,2
100,46,100,100,35,36,64,100,36,47,100,47,accelerate,2
97,44,100,100,34,37,62,100,35,49,100,48,accelerate,2
93,43,100,100,33,38,59,100,34,50,79,50,accelerate,2
88,42,100,100,32,39,56,100,33,51,74,51,accelerate,2
84,40,100,100,31,40,54,100,32,53,72,52,accelerate,2
81,40,100,100,31,40,54,100,32,54,72,52,accelerate,2
83,42,100,100,30,41,55,100,32,52,61,57,accelerate+rotRight,2
85,42,100,100,30,41,57,100,32,50,55,60,accelerate+rotRight,2
86,45,100,100,30,41,58,100,33,50,51,64,accelerate+rotRight,2
82,43,100,100,29,42,55,100,32,53,49,66,accelerate,2
78,42,100,100,29,42,53,100,32,60,49,66,accelerate,2
78,41,100,100,29,42,54,100,32,100,46,70,accelerate+rotRight,2
78,43,100,100,30,41,55,100,34,100,45,74,accelerate+rotRight,2
78,44,100,100,30,41,56,100,33,59,42,83,accelerate+rotRight,2
79,45,100,100,30,40,57,100,35,52,41,90,accelerate+rotRight,2
75,44,100,100,31,39,55,100,35,100,42,88,accelerate,2
71,42,100,100,31,40,51,97,33,100,42,88,accelerate,2
70,41,100,100,30,41,51,96,34,100,42,96,accelerate+rotRight,2
70,43,100,100,31,39,52,98,35,100,42,100,accelerate+rotRight,2
70,42,100,98,31,40,53,98,34,100,42,100,accelerate+rotRight,2
70,43,100,88,31,39,53,99,35,100,41,100,accelerate+rotRight,2
71,42,100,81,31,39,52,99,34,100,41,100,accelerate+rotRight,2
70,43,100,78,32,39,52,99,35,100,43,100,accelerate+rotRight,2
71,43,100,74,31,39,51,100,35,100,42,100,accelerate+rotRight,2
68,42,100,77,32,39,49,96,35,100,43,100,accelerate,2
69,42,100,75,32,39,50,99,35,100,43,100,accelerate+rotRight,2
69,40,100,74,32,39,49,98,34,100,42,100,accelerate+rotRight,2
71,41,100,73,32,38,51,100,35,100,43,100,accelerate+rotRight,2
