north,north_west,north_east,south,west,east,action,lap
70,100,42,78,40,30,accelerate+rotLeft,3
70,100,42,76,40,31,accelerate+rotLeft,3
71,100,42,74,40,30,accelerate+rotLeft,3
71,100,43,74,40,30,accelerate+rotLeft,3
74,100,45,73,39,31,accelerate+rotLeft,3
76,100,45,68,39,31,accelerate+rotLeft,3
77,100,46,67,39,33,accelerate+rotLeft,3
80,100,48,66,38,33,accelerate+rotLeft,3
81,100,48,65,39,33,accelerate+rotLeft,3
84,100,48,63,39,33,accelerate+rotLeft,3
88,100,49,62,39,34,accelerate+rotLeft,3
92,100,52,62,38,36,accelerate+rotLeft,3
100,100,54,62,38,36,accelerate+rotLeft,3
100,100,54,61,38,36,accelerate+rotLeft,3
100,100,56,61,37,37,accelerate+rotLeft,3
100,78,57,60,38,38,accelerate+rotLeft,3
100,66,60,61,36,40,accelerate+rotLeft,3
100,59,61,61,37,40,accelerate+rotLeft,3
100,62,59,63,34,39,accelerate,3
100,62,59,66,32,41,accelerate,3
100,65,58,68,31,40,accelerate,3
100,68,57,71,30,41,accelerate,3
100,71,56,72,30,40,accelerate,3
100,60,59,72,29,41,accelerate+rotLeft,3
100,54,61,71,30,42,accelerate+rotLeft,3
100,50,65,73,30,43,accelerate+rotLeft,3
100,50,65,76,29,43,accelerate,3
100,50,65,79,28,43,accelerate,3
100,52,63,82,28,43,accelerate,3
100,52,63,85,28,43,accelerate,3
100,52,63,88,28,43,accelerate,3
100,52,63,91,28,43,accelerate,3
100,54,62,95,29,42,accelerate,3
100,54,62,98,29,42,accelerate,3
100,54,62,100,29,42,accelerate,3
100,49,66,100,29,42,accelerate+rotLeft,3
100,46,70,100,29,42,accelerate+rotLeft,3
100,43,76,100,29,42,accelerate+rotLeft,3
100,43,76,100,29,42,accelerate,3
100,43,76,100,29,42,accelerate,3
100,42,78,100,28,43,accelerate,3
100,42,78,100,28,43,accelerate,3
100,42,78,100,28,43,accelerate,3
100,46,70,100,28,42,accelerate+rotRight,3
100,49,66,100,28,43,accelerate+rotRight,3
100,55,61,100,28,43,accelerate+rotRight,3
100,64,56,100,29,42,accelerate+rotRight,3
100,65,54,100,30,41,accelerate,3
100,65,53,100,31,40,accelerate,3
100,64,53,100,31,40,accelerate,3
100,63,52,100,32,39,accelerate,3
100,62,53,100,33,38,accelerate,3
100,57,65,100,33,38,accelerate+rotLeft,3
100,54,100,100,34,37,accelerate+rotLeft,3
99,51,100,100,34,37,accelerate+rotLeft,3
89,47,100,100,34,37,accelerate+rotLeft,3
84,44,100,100,33,38,accelerate,3
80,43,100,100,33,38,accelerate,3
77,43,100,100,33,38,accelerate,3
73,41,100,100,33,39,accelerate,3
73,41,100,100,33,39,accelerate+rotRight,3
72,40,100,100,32,40,accelerate+rotRight,3
73,41,100,100,31,41,accelerate+rotRight,3
74,42,100,100,31,40,accelerate+rotRight,3
75,42,100,100,30,41,accelerate+rotRight,3
76,42,100,100,31,40,accelerate+rotRight,3
78,42,100,100,30,41,accelerate+rotRight,3
80,45,100,94,31,40,accelerate+rotRight,3
82,44,100,86,31,41,accelerate+rotRight,3
78,42,100,91,31,41,accelerate,3
76,41,100,95,32,40,accelerate,3
70,39,100,97,31,41,accelerate,3
67,38,100,100,30,42,accelerate,3
69,39,100,94,30,41,accelerate+rotRight,3
71,38,100,88,29,42,accelerate+rotRight,3
74,39,100,85,30,40,accelerate+rotRight,3
77,40,100,81,29,42,accelerate+rotRight,3
78,40,100,81,29,41,accelerate+rotRight,3
80,40,100,80,29,40,accelerate+rotRight,3
84,42,100,77,29,40,accelerate+rotRight,3
90,43,100,74,30,40,accelerate+rotRight,3
95,45,100,73,29,41,accelerate+rotRight,3
100,47,100,70,31,40,accelerate+rotRight,3
100,47,100,70,31,40,accelerate+rotRight,3
100,50,100,69,31,40,accelerate+rotRight,3
100,53,100,68,32,39,accelerate+rotRight,3
100,56,67,68,34,38,accelerate+rotRight,3
100,57,61,67,35,38,accelerate+rotRight,3
100,62,54,66,36,38,accelerate+rotRight,3
100,63,54,69,37,37,accelerate,3
100,62,54,72,37,35,accelerate,3
100,60,58,76,37,34,accelerate,3
100,60,59,79,38,33,accelerate,3
100,59,69,83,39,32,accelerate,3
100,59,100,87,39,31,accelerate,3
100,56,100,91,39,32,accelerate,3
100,59,100,88,39,31,accelerate+rotRight,3
100,62,100,87,40,32,accelerate+rotRight,3
100,63,64,87,40,31,accelerate+rotRight,3
100,65,51,83,40,31,accelerate+rotRight,3
100,65,58,87,41,30,accelerate,3
100,62,100,93,42,29,accelerate,3
100,62,100,95,42,29,accelerate,3
99,60,100,99,42,28,accelerate,3
95,59,100,100,43,27,accelerate,3
91,57,100,100,43,27,accelerate,3
87,54,100,100,42,28,accelerate,3
83,53,100,100,42,29,accelerate,3
80,52,100,100,43,29,accelerate,3
81,52,100,100,43,29,accelerate+rotRight,3
81,51,100,100,42,30,accelerate+rotRight,3
82,50,100,100,41,30,accelerate+rotRight,3
83,51,100,100,42,30,accelerate+rotRight,3
82,50,100,100,41,31,accelerate+rotRight,3
82,50,100,100,40,32,accelerate+rotRight,3
84,49,100,100,40,32,accelerate+rotRight,3
86,51,100,97,39,32,accelerate+rotRight,3
87,51,100,97,40,32,accelerate+rotRight,3
88,51,100,91,39,32,accelerate+rotRight,3
92,53,100,91,40,31,accelerate+rotRight,3
96,54,100,87,39,31,accelerate+rotRight,3
100,55,100,86,40,31,accelerate+rotRight,3
100,57,100,84,39,31,accelerate+rotRight,3
100,60,88,82,41,30,accelerate+rotRight,3
100,60,77,83,40,30,accelerate+rotRight,3
100,61,63,81,41,29,accelerate+rotRight,3
100,60,66,85,41,29,accelerate,3
100,59,69,88,42,28,accelerate,3
100,58,73,91,42,28,accelerate,3
100,57,76,95,43,27,accelerate,3
100,54,83,98,42,27,accelerate,3
100,53,87,100,42,28,accelerate,3
100,54,77,100,42,28,accelerate+rotRight,3
100,55,70,100,42,28,accelerate+rotRight,3
100,56,65,99,41,29,accelerate+rotRight,3
100,59,58,98,42,29,accelerate+rotRight,3
100,57,61,100,41,30,accelerate,3
100,57,61,100,41,30,accelerate,3
100,56,63,100,40,31,accelerate,3
100,56,63,100,40,31,accelerate,3
100,54,65,100,39,32,accelerate,3
100,54,65,100,39,32,accelerate,3
100,53,67,100,38,33,accelerate,3
100,53,67,100,38,33,accelerate,3
100,52,67,100,37,34,accelerate,3
100,52,67,100,37,34,accelerate,3
100,50,69,100,36,35,accelerate,3
100,53,63,100,36,35,accelerate+rotRight,3
100,56,58,100,36,35,accelerate+rotRight,3
100,62,54,100,36,35,accelerate+rotRight,3
100,62,54,100,36,35,accelerate,3
100,67,54,100,36,35,accelerate,3
100,100,54,100,36,35,accelerate,3
100,100,54,100,36,35,accelerate,3
100,100,58,100,36,35,accelerate+rotLeft,3
100,100,61,100,35,36,accelerate+rotLeft,3
100,56,65,100,35,36,accelerate+rotLeft,3
100,100,63,100,34,36,accelerate,3
100,100,62,100,34,36,accelerate,3
100,100,60,100,33,37,accelerate,3
99,100,60,100,32,38,accelerate,3
94,100,58,100,32,38,accelerate,3
91,100,58,100,31,39,accelerate,3
87,100,56,100,31,40,accelerate,3
81,100,54,100,31,40,accelerate,3
83,100,55,100,31,41,accelerate+rotLeft,3
82,100,54,100,32,40,accelerate+rotLeft,3
81,100,56,100,30,42,accelerate+rotLeft,3
82,100,55,100,31,41,accelerate+rotLeft,3
80,100,55,100,30,42,accelerate+rotLeft,3
81,100,56,96,30,43,accelerate+rotLeft,3
76,100,53,100,31,42,accelerate,3
73,100,52,100,32,42,accelerate,3
73,100,50,99,32,43,accelerate+rotLeft,3
72,100,50,95,32,42,accelerate+rotLeft,3
72,100,49,92,32,43,accelerate+rotLeft,3
71,100,47,90,34,41,accelerate+rotLeft,3
72,100,47,88,33,42,accelerate+rotLeft,3
71,100,46,88,34,40,accelerate+rotLeft,3
72,100,44,87,35,39,accelerate+rotLeft,3
72,100,44,87,35,38,accelerate+rotLeft,3
74,100,44,88,34,38,accelerate+rotLeft,3
75,100,44,89,36,37,accelerate+rotLeft,3
78,100,44,87,36,37,accelerate+rotLeft,3
80,100,45,86,36,37,accelerate+rotLeft,3
84,100,46,85,35,36,accelerate+rotLeft,3
84,100,45,85,35,34,accelerate+rotLeft,3
87,100,46,83,36,34,accelerate+rotLeft,3
87,100,48,83,36,34,accelerate+rotLeft,3
90,100,50,82,36,35,accelerate+rotLeft,3
91,100,53,81,36,35,accelerate+rotLeft,3
92,100,54,78,36,35,accelerate+rotLeft,3
93,100,56,78,35,36,accelerate+rotLeft,3
94,100,58,77,35,35,accelerate+rotLeft,3
95,100,60,75,35,37,accelerate+rotLeft,3
96,100,62,74,33,38,accelerate+rotLeft,3
97,100,64,72,33,40,accelerate+rotLeft,3
98,100,65,70,34,41,accelerate+rotLeft,3
100,100,69,68,34,43,accelerate+rotLeft,3
97,100,67,70,32,44,accelerate,3
95,100,68,74,30,45,accelerate,3
91,100,65,76,30,44,accelerate,3
89,100,64,80,29,46,accelerate,3
85,100,62,84,28,46,accelerate,3
82,100,60,85,29,46,accelerate,3
78,100,58,89,29,46,accelerate,3
76,100,57,93,29,48,accelerate,3
76,100,56,91,29,47,accelerate+rotLeft,3
76,100,56,88,30,47,accelerate+rotLeft,3
77,100,55,87,30,47,accelerate+rotLeft,3
78,100,54,87,30,48,accelerate+rotLeft,3
80,100,53,87,30,47,accelerate+rotLeft,3
84,100,52,84,30,47,accelerate+rotLeft,3
89,100,52,84,30,46,accelerate+rotLeft,3
94,100,52,82,31,46,accelerate+rotLeft,3
100,100,51,84,31,44,accelerate+rotLeft,3
100,100,51,83,31,44,accelerate+rotLeft,3
100,100,50,85,31,44,accelerate,3
100,100,49,88,31,44,accelerate,3
100,100,49,90,31,43,accelerate+rotLeft,3
100,89,50,90,32,41,accelerate+rotLeft,3
100,77,52,90,32,41,accelerate+rotLeft,3
100,69,54,90,32,40,accelerate+rotLeft,3
100,63,56,89,33,39,accelerate+rotLeft,3
100,58,60,89,33,39,accelerate+rotLeft,3
100,54,64,88,33,38,accelerate+rotLeft,3
100,50,69,89,32,39,accelerate+rotLeft,3
100,49,70,92,32,40,accelerate,3
100,49,70,95,32,40,accelerate,3
100,49,70,98,32,40,accelerate,3
100,49,70,100,32,40,accelerate,3
100,49,70,100,32,40,accelerate,3
100,49,70,100,32,40,accelerate,3
100,47,72,100,31,41,accelerate,3
100,53,64,100,32,40,accelerate+rotRight,3
100,59,59,100,32,40,accelerate+rotRight,3
100,65,56,100,32,40,accelerate+rotRight,3
100,67,54,100,33,39,accelerate,3
100,67,54,100,33,39,accelerate,3
100,69,53,100,34,38,accelerate,3
100,69,53,100,34,38,accelerate,3
100,71,52,100,35,37,accelerate,3
100,71,52,100,35,37,accelerate,3
100,73,50,100,36,36,accelerate,3
100,65,54,100,36,36,accelerate+rotLeft,3
100,60,58,100,36,36,accelerate+rotLeft,3
100,56,62,100,36,36,accelerate+rotLeft,3
100,56,62,100,36,36,accelerate,3
100,56,62,100,36,36,accelerate,3
100,56,62,100,36,36,accelerate,3
100,55,63,100,35,37,accelerate,3
100,55,63,100,35,37,accelerate,3
100,55,63,100,35,37,accelerate,3
100,55,63,100,35,37,accelerate,3
100,55,63,100,35,37,accelerate,3
100,51,69,100,35,37,accelerate+rotLeft,3
100,47,77,100,34,38,accelerate+rotLeft,3
100,46,79,100,33,39,accelerate,3
100,46,79,100,33,39,accelerate,3
100,44,81,100,32,40,accelerate,3
100,44,81,100,32,40,accelerate,3
100,48,72,100,32,40,accelerate+rotRight,3
100,52,65,100,32,39,accelerate+rotRight,3
100,58,60,100,32,40,accelerate+rotRight,3
100,58,60,100,32,40,accelerate,3
100,58,60,100,32,40,accelerate,3
100,59,59,100,33,39,accelerate,3
100,59,59,100,33,39,accelerate,3
100,59,59,100,33,39,accelerate,3
100,59,59,100,33,39,accelerate,3
100,61,57,100,34,38,accelerate,3
100,61,57,100,34,38,accelerate,3
100,61,57,100,34,38,accelerate,3
100,57,61,100,34,38,accelerate+rotLeft,3
100,52,67,100,34,38,accelerate+rotLeft,3
100,48,74,100,34,38,accelerate+rotLeft,3
100,47,75,100,33,39,accelerate,3
100,47,75,100,33,39,accelerate,3
100,45,75,100,32,40,accelerate,3
100,45,73,100,32,40,accelerate,3
100,44,73,100,31,41,accelerate,3
100,44,71,100,31,41,accelerate,3
100,42,70,100,30,42,accelerate,3
100,44,67,100,30,42,accelerate,3
100,45,67,100,29,43,accelerate,3
98,100,65,100,29,43,accelerate,3
94,100,65,100,28,44,accelerate,3
90,100,61,100,28,44,accelerate,3
86,100,60,100,27,45,accelerate,3
83,100,58,100,27,45,accelerate,3
79,100,57,100,26,45,accelerate,3
75,100,54,100,26,45,accelerate,3
71,100,52,100,26,46,accelerate,3
67,100,49,100,28,45,accelerate,3
63,99,48,100,30,45,accelerate,3
62,100,45,100,32,42,accelerate+rotLeft,3
60,100,44,100,35,41,accelerate+rotLeft,3
58,100,42,100,38,40,accelerate+rotLeft,3
58,100,41,100,39,40,accelerate+rotLeft,3
56,100,39,100,44,37,accelerate+rotLeft,3
54,100,38,100,45,36,accelerate+rotLeft,3
54,100,37,100,45,35,accelerate+rotLeft,3
53,100,36,100,46,34,accelerate+rotLeft,3
51,100,35,98,48,33,accelerate+rotLeft,3
50,100,34,95,49,31,accelerate+rotLeft,3
50,100,34,92,49,30,accelerate+rotLeft,3
50,100,33,91,49,29,accelerate+rotLeft,3
51,100,32,89,49,28,accelerate+rotLeft,3
51,100,31,88,49,27,accelerate+rotLeft,3
51,100,29,88,50,25,accelerate+rotLeft,3
56,100,29,85,49,26,accelerate+rotLeft,3
60,100,28,82,50,25,accelerate+rotLeft,3
65,100,28,80,50,24,accelerate+rotLeft,3
72,100,27,80,50,23,accelerate+rotLeft,3
82,100,27,77,50,22,accelerate+rotLeft,3
100,100,28,76,50,22,accelerate+rotLeft,3
100,100,28,73,50,21,accelerate+rotLeft,3
100,93,30,71,50,21,accelerate+rotLeft,3
100,84,33,69,50,21,accelerate+rotLeft,3
100,79,35,66,50,21,accelerate+rotLeft,3
100,74,38,65,50,21,accelerate+rotLeft,3
100,69,44,64,49,22,accelerate+rotLeft,3
100,64,50,59,50,22,accelerate+rotLeft,3
100,59,62,58,49,23,accelerate+rotLeft,3
100,58,65,61,48,24,accelerate,3
100,57,68,63,47,25,accelerate,3
100,57,68,66,47,25,accelerate,3
100,56,71,69,46,27,accelerate,3
100,54,73,72,45,28,accelerate,3
100,53,76,75,44,29,accelerate,3
100,52,79,79,43,30,accelerate,3
100,54,70,85,43,29,accelerate+rotRight,3
100,55,65,96,41,30,accelerate+rotRight,3
100,58,59,100,41,30,accelerate+rotRight,3
100,61,54,100,40,31,accelerate+rotRight,3
100,61,54,100,40,31,accelerate,3
100,61,54,100,40,31,accelerate,3
100,61,54,100,40,31,accelerate,3
100,61,54,100,40,31,accelerate,3
100,61,54,100,40,31,accelerate,3
100,60,56,100,39,32,accelerate,3
100,65,51,100,39,32,accelerate+rotRight,3
100,74,45,100,40,31,accelerate+rotRight,3
100,74,45,100,40,31,accelerate,3
100,74,45,100,40,31,accelerate,3
100,76,44,100,41,30,accelerate,3
100,76,44,100,41,30,accelerate,3
100,70,47,100,41,30,accelerate+rotLeft,3
100,66,50,100,41,30,accelerate+rotLeft,3
100,60,55,100,41,30,accelerate+rotLeft,3
100,59,57,100,40,31,accelerate,3
100,59,57,100,40,31,accelerate,3
100,59,57,100,40,31,accelerate,3
100,57,59,100,39,32,accelerate,3
100,57,59,100,39,32,accelerate,3
100,57,59,100,39,32,accelerate,3
100,56,61,100,38,33,accelerate,3
100,56,61,100,38,33,accelerate,3
100,56,61,100,38,33,accelerate,3
100,54,63,100,37,34,accelerate,3
100,54,63,100,37,34,accelerate,3
100,54,63,100,37,34,accelerate,3
100,53,65,100,36,35,accelerate,3
100,53,65,100,36,35,accelerate,3
100,56,60,100,36,35,accelerate+rotRight,3
100,60,56,100,36,35,accelerate+rotRight,3
100,67,51,100,36,35,accelerate+rotRight,3
100,67,50,100,37,34,accelerate,3
100,66,50,100,37,34,accelerate,3
100,65,50,100,37,34,accelerate,3
100,65,48,100,38,33,accelerate,3
100,63,50,100,38,33,accelerate,3
100,61,100,100,38,33,accelerate,3
100,63,100,100,39,32,accelerate,3
97,61,100,100,39,32,accelerate,3
93,58,100,100,39,32,accelerate,3
89,57,100,100,40,31,accelerate,3
85,55,100,100,40,31,accelerate,3
80,53,100,100,40,31,accelerate,3
77,52,100,100,41,30,accelerate,3
73,50,100,100,40,30,accelerate,3
68,48,100,100,40,31,accelerate,3
67,47,100,100,39,31,accelerate+rotRight,3
67,46,99,100,39,31,accelerate+rotRight,3
66,45,100,100,39,32,accelerate+rotRight,3
64,44,99,100,38,33,accelerate+rotRight,3
65,45,99,100,38,32,accelerate+rotRight,3
65,44,99,100,38,33,accelerate+rotRight,3
64,44,99,93,36,34,accelerate+rotRight,3
63,43,98,89,36,35,accelerate+rotRight,3
62,43,97,86,35,35,accelerate+rotRight,3
61,41,95,84,35,38,accelerate+rotRight,3
61,41,96,83,35,38,accelerate+rotRight,3
60,40,96,81,34,39,accelerate+rotRight,3
59,40,95,82,35,40,accelerate+rotRight,3
58,39,95,81,33,41,accelerate+rotRight,3
57,38,94,80,32,41,accelerate+rotRight,3
57,38,95,80,32,41,accelerate+rotRight,3
55,37,93,79,31,42,accelerate+rotRight,3
56,36,94,79,31,43,accelerate+rotRight,3
56,36,95,79,31,44,accelerate+rotRight,3
55,35,96,77,30,44,accelerate+rotRight,3
56,35,97,76,30,43,accelerate+rotRight,3
58,36,100,74,30,43,accelerate+rotRight,3
58,36,100,72,30,43,accelerate+rotRight,3
60,35,100,70,30,43,accelerate+rotRight,3
60,37,100,68,29,43,accelerate+rotRight,3
60,37,100,68,28,43,accelerate+rotRight,3
60,36,100,68,28,42,accelerate+rotRight,3
61,37,100,68,28,43,accelerate+rotRight,3
60,36,100,66,27,43,accelerate+rotRight,3
62,37,100,65,27,42,accelerate+rotRight,3
62,37,100,64,27,43,accelerate+rotRight,3
64,37,100,63,28,43,accelerate+rotRight,3
65,39,100,63,28,42,accelerate+rotRight,3
68,39,100,62,28,42,accelerate+rotRight,3
69,40,100,61,28,42,accelerate+rotRight,3
69,40,100,61,29,42,accelerate+rotRight,3
71,41,100,58,29,43,accelerate+rotRight,3
74,42,100,58,30,42,accelerate+rotRight,3
78,44,100,56,30,43,accelerate+rotRight,3
82,46,100,57,30,42,accelerate+rotRight,3
87,47,100,56,31,42,accelerate+rotRight,3
93,48,100,55,31,44,accelerate+rotRight,3
100,50,100,53,31,45,accelerate+rotRight,3
100,51,96,53,32,48,accelerate+rotRight,3
100,54,77,51,33,100,accelerate+rotRight,3
100,53,80,53,34,48,accelerate,3
100,53,80,56,35,42,accelerate,3
100,51,83,57,35,40,accelerate,3
100,50,86,59,35,38,accelerate,3
100,50,86,61,35,36,accelerate,3
100,49,89,63,35,35,accelerate,3
100,48,92,66,35,35,accelerate,3
100,50,77,66,36,34,accelerate+rotRight,3
100,52,69,65,36,35,accelerate+rotRight,3
100,55,63,66,37,34,accelerate+rotRight,3
100,55,63,68,38,34,accelerate,3
100,55,63,71,38,33,accelerate,3
100,53,65,73,37,34,accelerate,3
100,53,65,76,37,34,accelerate,3
100,53,65,79,37,34,accelerate,3
100,53,65,82,37,34,accelerate,3
100,52,67,85,36,35,accelerate,3
100,56,60,84,36,35,accelerate+rotRight,3
100,60,56,83,36,35,accelerate+rotRight,3
100,65,52,83,36,35,accelerate+rotRight,3
100,75,47,80,37,34,accelerate+rotRight,3
100,75,47,83,37,34,accelerate,3
100,77,46,87,38,33,accelerate,3
100,77,46,89,38,33,accelerate,3
100,77,46,92,38,33,accelerate,3
100,72,47,100,39,32,accelerate+rotLeft,3
100,67,50,100,39,32,accelerate+rotLeft,3
100,61,55,100,39,32,accelerate+rotLeft,3
100,61,55,100,39,32,accelerate,3
100,61,55,100,39,32,accelerate,3
100,59,56,100,38,33,accelerate,3
100,59,56,100,38,33,accelerate,3
100,59,56,100,38,33,accelerate,3
100,59,56,100,38,33,accelerate,3
100,59,56,100,38,33,accelerate,3
100,59,56,100,38,33,accelerate,3
100,64,53,100,38,33,accelerate+rotRight,3
100,71,48,100,38,33,accelerate+rotRight,3
100,79,44,100,39,32,accelerate+rotRight,3
100,79,44,100,39,32,accelerate,3
100,81,43,100,40,31,accelerate,3
100,81,43,100,40,31,accelerate,3
100,76,44,100,41,30,accelerate+rotLeft,3
100,69,48,100,41,30,accelerate+rotLeft,3
100,64,51,100,41,30,accelerate+rotLeft,3
100,59,57,100,40,31,accelerate+rotLeft,3
100,59,57,100,40,31,accelerate,3
100,59,57,100,40,31,accelerate,3
100,57,59,100,39,32,accelerate,3
100,57,59,100,39,32,accelerate,3
100,57,59,100,39,32,accelerate,3
100,56,61,100,38,33,accelerate,3
100,56,61,100,38,33,accelerate,3
100,54,63,100,37,34,accelerate,3
100,54,63,100,37,34,accelerate,3
100,54,63,100,37,34,accelerate,3
100,53,65,100,36,35,accelerate,3
100,53,65,100,36,35,accelerate,3
100,53,65,100,36,35,accelerate,3
100,58,59,100,36,35,accelerate+rotRight,3
100,63,54,100,36,35,accelerate+rotRight,3
100,73,50,100,36,35,accelerate+rotRight,3
100,100,45,100,37,34,accelerate+rotRight,3
100,100,44,100,38,33,accelerate,3
95,100,42,100,39,32,accelerate,3
93,100,42,100,39,32,accelerate,3
94,100,43,100,40,31,accelerate+rotLeft,3
95,100,45,100,40,31,accelerate+rotLeft,3
98,100,49,100,40,31,accelerate+rotLeft,3
100,100,53,100,40,31,accelerate+rotLeft,3
99,100,53,100,40,31,accelerate+rotLeft,3
100,100,56,100,39,32,accelerate+rotLeft,3
97,100,54,100,39,32,accelerate,3
93,100,54,100,38,33,accelerate,3
89,100,54,100,37,34,accelerate,3
85,100,51,100,37,34,accelerate,3
80,100,50,100,36,35,accelerate,3
76,100,48,100,35,36,accelerate,3
72,100,46,100,35,36,accelerate,3
72,100,47,100,35,35,accelerate+rotLeft,3
72,100,47,100,35,36,accelerate+rotLeft,3
70,100,46,100,35,35,accelerate+rotLeft,3
73,100,46,100,34,36,accelerate+rotLeft,3
72,100,45,94,35,35,accelerate+rotLeft,3
68,100,43,99,35,36,accelerate,3
64,100,41,100,37,35,accelerate,3
61,100,39,100,39,35,accelerate,3
56,100,37,100,44,34,accelerate,3
55,100,37,100,45,33,accelerate+rotLeft,3
52,100,35,95,45,32,accelerate+rotLeft,3
52,100,34,92,47,31,accelerate+rotLeft,3
50,100,33,89,49,29,accelerate+rotLeft,3
50,100,33,88,49,28,accelerate+rotLeft,3
49,100,32,87,50,28,accelerate+rotLeft,3
50,100,31,84,49,26,accelerate+rotLeft,3
51,100,30,82,49,25,accelerate+rotLeft,3
53,100,29,80,49,25,accelerate+rotLeft,3
56,100,28,79,50,24,accelerate+rotLeft,3
62,100,28,77,49,24,accelerate+rotLeft,3
71,100,28,75,49,24,accelerate+rotLeft,3
84,100,28,72,49,22,accelerate+rotLeft,3
97,100,28,70,50,21,accelerate+rotLeft,3
100,100,30,70,49,22,accelerate+rotLeft,3
100,100,32,68,49,22,accelerate+rotLeft,3
100,82,35,67,49,22,accelerate+rotLeft,3
100,77,37,64,49,22,accelerate+rotLeft,3
100,72,40,63,49,22,accelerate+rotLeft,3
100,67,45,60,49,22,accelerate+rotLeft,3
100,62,55,58,49,23,accelerate+rotLeft,3
100,58,64,59,48,24,accelerate+rotLeft,3
100,57,65,62,47,25,accelerate,3
100,56,68,65,46,27,accelerate,3
100,56,67,66,46,27,accelerate,3
100,54,68,69,45,28,accelerate,3
100,53,67,73,44,29,accelerate,3
100,52,67,77,43,30,accelerate,3
100,52,66,80,42,31,accelerate,3
100,51,65,84,41,32,accelerate,3
100,52,64,88,40,33,accelerate,3
100,53,62,91,39,34,accelerate,3
100,100,62,95,38,35,accelerate,3
100,100,62,100,36,37,accelerate,3
97,100,60,100,35,38,accelerate,3
93,100,59,100,34,39,accelerate,3
89,100,56,100,33,39,accelerate,3
85,100,55,100,32,40,accelerate,3
81,100,54,100,31,40,accelerate,3
76,100,51,100,31,40,accelerate,3
73,100,49,100,31,40,accelerate,3
69,100,47,100,32,40,accelerate,3
69,100,48,100,31,39,accelerate+rotLeft,3
66,100,45,100,33,39,accelerate+rotLeft,3
65,100,45,100,34,38,accelerate+rotLeft,3
65,100,45,100,34,37,accelerate+rotLeft,3
64,100,44,93,34,38,accelerate+rotLeft,3
63,100,44,90,35,37,accelerate+rotLeft,3
63,100,43,87,36,38,accelerate+rotLeft,3
63,100,42,84,36,36,accelerate+rotLeft,3
63,100,41,84,37,36,accelerate+rotLeft,3
64,100,40,83,38,35,accelerate+rotLeft,3
67,100,39,82,37,34,accelerate+rotLeft,3
70,100,39,81,38,33,accelerate+rotLeft,3
75,100,38,81,39,33,accelerate+rotLeft,3
82,100,38,80,39,32,accelerate+rotLeft,3
94,100,39,79,39,32,accelerate+rotLeft,3
100,100,39,78,39,31,accelerate+rotLeft,3
100,98,39,78,40,30,accelerate+rotLeft,3
100,85,42,77,39,31,accelerate+rotLeft,3
100,79,42,76,40,30,accelerate+rotLeft,3
100,72,45,76,40,30,accelerate+rotLeft,3
100,65,49,74,39,30,accelerate+rotLeft,3
100,60,54,73,40,30,accelerate+rotLeft,3
100,59,56,76,39,31,accelerate,3
100,59,56,79,39,31,accelerate,3
100,59,56,83,39,31,accelerate,3
100,59,56,86,39,31,accelerate,3
100,59,56,89,39,31,accelerate,3
100,57,58,93,38,32,accelerate,3
100,57,58,96,38,32,accelerate,3
100,57,58,100,38,32,accelerate,3
100,56,59,100,37,33,accelerate,3
100,56,59,100,37,33,accelerate,3
100,56,59,100,37,33,accelerate,3
100,56,59,100,37,33,accelerate,3
100,54,61,100,36,34,accelerate,3
100,58,57,100,36,34,accelerate+rotRight,3
100,62,53,100,36,34,accelerate+rotRight,3
100,63,51,100,37,33,accelerate,3
100,63,51,100,37,33,accelerate,3
100,63,51,100,37,33,accelerate,3
100,63,51,100,37,33,accelerate,3
100,63,51,100,37,33,accelerate,3
100,63,51,100,37,33,accelerate,3
100,63,51,100,37,33,accelerate,3
100,65,50,100,38,32,accelerate,3
100,65,50,100,38,32,accelerate,3
100,65,50,100,38,32,accelerate,3
100,65,50,100,38,32,accelerate,3
100,71,47,100,38,32,accelerate+rotRight,3
100,79,43,100,39,31,accelerate+rotRight,3
100,79,43,100,39,31,accelerate,3
100,81,42,100,40,30,accelerate,3
100,72,45,100,40,30,accelerate+rotLeft,3
100,67,48,100,40,30,accelerate+rotLeft,3
100,63,51,100,40,30,accelerate+rotLeft,3
100,58,57,100,40,30,accelerate+rotLeft,3
100,53,67,100,39,31,accelerate+rotLeft,3
100,51,69,100,38,32,accelerate,3
100,51,69,100,38,32,accelerate,3
100,50,71,100,37,33,accelerate,3
100,48,74,100,36,34,accelerate,3
100,48,74,100,36,34,accelerate,3
100,47,76,100,35,35,accelerate,3
100,46,78,100,34,36,accelerate,3
100,46,78,100,34,36,accelerate,3
100,44,80,100,33,37,accelerate,3
100,43,82,100,32,38,accelerate,3
100,45,75,100,32,38,accelerate+rotRight,3
100,46,71,100,31,39,accelerate+rotRight,3
100,49,65,100,31,39,accelerate+rotRight,3
100,55,59,100,32,38,accelerate+rotRight,3
100,59,56,100,32,38,accelerate+rotRight,3
100,59,56,100,32,38,accelerate,3
100,61,54,100,33,37,accelerate,3
100,61,54,100,33,37,accelerate,3
100,61,54,100,33,37,accelerate,3
100,63,53,100,34,36,accelerate,3
100,63,53,100,34,36,accelerate,3
100,57,58,100,34,36,accelerate+rotLeft,3
100,52,63,100,34,36,accelerate+rotLeft,3
100,52,63,100,34,36,accelerate,3
