north,north_west,north_east,south,west,east,action,lap
100,71,49,100,39,33,accelerate,6
100,71,49,100,39,33,accelerate,6
100,72,48,100,40,32,accelerate,6
100,72,48,100,40,32,accelerate,6
100,72,48,100,40,32,accelerate,6
100,74,46,100,41,31,accelerate,6
100,74,46,100,41,31,accelerate,6
100,67,50,100,40,31,accelerate+rotLeft,6
100,62,56,100,41,31,accelerate+rotLeft,6
100,60,58,100,40,32,accelerate,6
100,60,58,100,40,32,accelerate,6
100,60,58,100,40,32,accelerate,6
100,59,59,100,39,33,accelerate,6
100,59,59,100,39,33,accelerate,6
100,59,59,100,39,33,accelerate,6
100,59,59,100,39,33,accelerate,6
100,57,61,100,38,34,accelerate,6
100,57,61,100,38,34,accelerate,6
100,57,61,100,38,34,accelerate,6
100,57,61,100,38,34,accelerate,6
100,56,63,100,37,35,accelerate,6
100,56,63,100,37,35,accelerate,6
100,59,59,100,37,35,accelerate+rotRight,6
100,63,55,100,37,35,accelerate+rotRight,6
100,63,55,100,37,35,accelerate,6
100,63,55,100,37,35,accelerate,6
100,63,55,100,37,35,accelerate,6
100,65,53,100,38,34,accelerate,6
100,65,53,100,38,34,accelerate,6
100,65,53,100,38,34,accelerate,6
100,65,53,100,38,34,accelerate,6
100,65,53,100,38,34,accelerate,6
100,65,53,100,38,34,accelerate,6
100,65,53,100,38,34,accelerate,6
100,59,58,100,38,34,accelerate+rotLeft,6
100,56,63,100,38,34,accelerate+rotLeft,6
100,56,63,100,38,34,accelerate,6
100,54,65,100,37,35,accelerate,6
100,54,65,100,37,35,accelerate,6
100,54,65,100,37,35,accelerate,6
100,53,67,100,36,36,accelerate,6
100,53,67,100,36,36,accelerate,6
100,53,67,100,36,36,accelerate,6
100,51,69,100,35,37,accelerate,6
100,51,69,100,35,37,accelerate,6
100,50,71,100,34,38,accelerate,6
100,50,71,100,34,38,accelerate,6
100,50,69,100,34,38,accelerate,6
100,48,71,100,33,39,accelerate,6
100,51,65,100,33,39,accelerate+rotRight,6
100,55,61,100,33,39,accelerate+rotRight,6
100,55,61,100,33,39,accelerate,6
100,59,59,100,33,39,accelerate,6
100,100,58,100,34,38,accelerate,6
100,100,56,100,34,38,accelerate,6
100,100,56,100,34,38,accelerate,6
98,100,54,100,34,38,accelerate,6
94,100,53,100,34,38,accelerate,6
90,100,52,100,34,38,accelerate,6
86,100,51,100,34,38,accelerate,6
82,100,49,100,34,38,accelerate,6
83,100,49,100,34,37,accelerate+rotLeft,6
86,100,51,100,33,38,accelerate+rotLeft,6
88,100,50,100,33,37,accelerate+rotLeft,6
90,100,50,100,33,37,accelerate+rotLeft,6
99,100,52,100,33,37,accelerate+rotLeft,6
100,100,52,100,33,38,accelerate+rotLeft,6
100,82,53,100,32,39,accelerate+rotLeft,6
100,71,53,94,32,39,accelerate+rotLeft,6
100,72,53,98,30,39,accelerate,6
100,77,52,100,31,39,accelerate,6
100,79,51,100,31,39,accelerate,6
100,82,49,100,32,39,accelerate,6
100,87,48,100,32,39,accelerate,6
100,76,49,100,32,38,accelerate+rotLeft,6
100,69,51,100,32,37,accelerate+rotLeft,6
100,61,53,96,33,35,accelerate+rotLeft,6
100,61,53,100,33,35,accelerate,6
100,63,52,100,33,35,accelerate,6
100,63,52,100,33,35,accelerate,6
100,64,51,100,34,35,accelerate,6
100,64,52,100,34,35,accelerate,6
100,65,50,100,34,34,accelerate,6
100,59,55,100,34,34,accelerate+rotLeft,6
100,55,59,100,34,34,accelerate+rotLeft,6
100,55,59,100,35,34,accelerate,6
100,55,59,100,34,35,accelerate,6
100,56,59,100,34,34,accelerate,6
100,55,59,100,35,34,accelerate,6
100,55,59,100,34,34,accelerate,6
100,56,60,100,34,35,accelerate,6
100,54,60,100,34,35,accelerate,6
100,54,61,100,34,35,accelerate,6
100,55,61,100,34,35,accelerate,6
100,54,61,100,34,35,accelerate,6
100,55,60,100,34,35,accelerate,6
100,54,61,100,34,35,accelerate,6
100,54,61,100,34,35,accelerate,6
100,54,61,100,34,35,accelerate,6
100,54,61,100,34,35,accelerate,6
100,54,62,100,32,36,accelerate,6
100,53,63,100,34,36,accelerate,6
100,52,62,100,32,37,accelerate,6
100,55,62,100,34,35,accelerate,6
100,54,62,100,34,36,accelerate,6
100,53,63,100,32,37,accelerate,6
100,54,63,100,32,37,accelerate,6
100,53,63,100,34,37,accelerate,6
100,53,63,100,32,37,accelerate,6
100,54,63,100,32,37,accelerate,6
100,52,65,100,32,38,accelerate,6
100,53,63,100,32,37,accelerate,6
100,53,62,100,32,37,accelerate,6
100,53,65,100,32,37,accelerate,6
100,52,66,100,32,38,accelerate,6
100,52,66,100,32,38,accelerate,6
100,53,66,100,32,38,accelerate,6
100,52,66,100,32,38,accelerate,6
100,52,66,100,32,38,accelerate,6
100,52,67,100,31,39,accelerate,6
100,52,66,100,32,38,accelerate,6
100,52,65,100,32,38,accelerate,6
100,53,66,100,32,38,accelerate,6
100,51,67,100,32,39,accelerate,6
100,51,66,100,31,39,accelerate,6
100,51,67,100,31,39,accelerate,6
100,51,68,100,32,39,accelerate,6
100,51,67,100,31,39,accelerate,6
100,51,68,100,31,39,accelerate,6
100,52,68,100,31,39,accelerate,6
100,51,67,100,31,39,accelerate,6
100,51,68,100,31,39,accelerate,6
100,51,69,100,31,41,accelerate,6
100,49,68,100,31,41,accelerate,6
100,50,69,100,31,39,accelerate,6
100,50,69,100,31,41,accelerate,6
100,51,67,100,32,39,accelerate,6
100,50,68,100,31,39,accelerate,6
100,50,68,100,31,41,accelerate,6
100,50,67,100,31,41,accelerate,6
100,50,66,100,31,41,accelerate,6
100,48,66,100,30,41,accelerate,6
100,50,65,100,31,42,accelerate,6
100,53,63,100,29,41,accelerate,6
100,100,62,100,31,41,accelerate,6
100,100,60,100,31,41,accelerate,6
98,100,59,100,30,42,accelerate,6
94,100,58,100,30,41,accelerate,6
90,100,56,100,30,42,accelerate,6
85,100,54,100,30,42,accelerate,6
83,100,53,100,29,42,accelerate,6
78,100,51,100,29,42,accelerate,6
77,100,51,100,30,42,accelerate+rotLeft,6
78,100,50,100,29,41,accelerate+rotLeft,6
78,100,51,100,29,41,accelerate+rotLeft,6
79,100,51,100,30,39,accelerate+rotLeft,6
78,100,50,100,30,39,accelerate+rotLeft,6
80,100,50,100,30,40,accelerate+rotLeft,6
80,100,50,100,30,40,accelerate+rotLeft,6
80,100,50,100,30,40,accelerate+rotLeft,6
81,100,50,95,30,39,accelerate+rotLeft,6
81,100,50,90,31,39,accelerate+rotLeft,6
82,100,51,87,31,40,accelerate+rotLeft,6
82,100,51,88,31,40,accelerate+rotLeft,6
81,100,51,85,31,40,accelerate+rotLeft,6
82,100,52,83,31,39,accelerate+rotLeft,6
83,100,54,83,30,39,accelerate+rotLeft,6
83,100,55,81,29,39,accelerate+rotLeft,6
84,100,55,79,31,40,accelerate+rotLeft,6
85,100,57,79,29,41,accelerate+rotLeft,6
88,100,58,76,29,41,accelerate+rotLeft,6
87,100,58,75,29,42,accelerate+rotLeft,6
90,100,60,74,29,42,accelerate+rotLeft,6
91,100,61,75,28,44,accelerate+rotLeft,6
88,100,60,78,27,44,accelerate,6
84,100,58,80,27,44,accelerate,6
82,100,56,84,27,44,accelerate,6
78,100,54,87,27,44,accelerate,6
74,100,52,90,27,44,accelerate,6
72,100,51,94,28,44,accelerate,6
68,100,49,98,30,44,accelerate,6
64,100,47,100,32,44,accelerate,6
64,100,45,99,34,42,accelerate+rotLeft,6
64,100,45,99,34,41,accelerate+rotLeft,6
65,100,43,97,35,40,accelerate+rotLeft,6
67,100,42,96,36,39,accelerate+rotLeft,6
68,100,42,96,37,37,accelerate+rotLeft,6
72,100,40,93,38,37,accelerate+rotLeft,6
80,100,41,91,38,36,accelerate+rotLeft,6
84,100,39,91,39,34,accelerate+rotLeft,6
93,100,39,90,39,34,accelerate+rotLeft,6
100,100,40,90,39,33,accelerate+rotLeft,6
100,98,40,87,40,31,accelerate+rotLeft,6
100,85,43,86,39,32,accelerate+rotLeft,6
100,77,45,86,39,32,accelerate+rotLeft,6
100,72,46,85,40,31,accelerate+rotLeft,6
100,72,46,88,40,31,accelerate,6
100,72,46,91,40,31,accelerate,6
100,72,46,95,40,31,accelerate,6
100,74,45,98,41,30,accelerate,6
100,74,45,100,41,30,accelerate,6
100,74,45,100,41,30,accelerate,6
100,74,45,100,41,30,accelerate,6
100,76,43,100,42,29,accelerate,6
100,76,43,100,42,29,accelerate,6
100,76,43,100,42,29,accelerate,6
100,76,43,100,42,29,accelerate,6
100,78,42,100,43,28,accelerate,6
100,76,42,100,43,28,accelerate,6
100,76,42,100,43,28,accelerate,6
100,76,40,100,44,27,accelerate,6
100,74,40,100,44,27,accelerate,6
100,72,40,100,44,27,accelerate,6
100,71,40,100,44,27,accelerate,6
100,72,39,100,45,26,accelerate,6
100,71,42,100,45,26,accelerate,6
100,69,45,100,45,26,accelerate,6
100,67,51,100,45,26,accelerate,6
100,66,100,100,46,25,accelerate,6
100,65,100,100,46,25,accelerate,6
100,62,100,100,46,25,accelerate,6
97,61,100,100,47,24,accelerate,6
93,59,100,100,47,24,accelerate,6
89,58,100,100,46,26,accelerate,6
85,55,100,100,45,27,accelerate,6
81,54,100,100,46,27,accelerate,6
77,51,100,100,45,29,accelerate,6
73,48,100,100,44,31,accelerate,6
71,49,100,100,43,31,accelerate+rotRight,6
71,47,100,100,41,32,accelerate+rotRight,6
70,46,100,100,41,33,accelerate+rotRight,6
71,46,100,100,40,33,accelerate+rotRight,6
70,45,100,100,40,33,accelerate+rotRight,6
70,44,100,100,39,34,accelerate+rotRight,6
69,43,100,100,37,35,accelerate+rotRight,6
71,44,100,100,37,35,accelerate+rotRight,6
67,41,100,100,37,36,accelerate,6
64,39,100,100,35,38,accelerate,6
59,36,100,100,34,42,accelerate,6
60,37,100,100,33,42,accelerate+rotRight,6
59,37,100,100,32,42,accelerate+rotRight,6
60,35,100,100,30,43,accelerate+rotRight,6
62,35,100,100,31,44,accelerate+rotRight,6
62,34,100,100,29,44,accelerate+rotRight,6
65,36,100,94,28,44,accelerate+rotRight,6
67,35,100,91,27,43,accelerate+rotRight,6
71,35,100,87,26,43,accelerate+rotRight,6
76,36,100,84,26,43,accelerate+rotRight,6
81,38,100,82,27,43,accelerate+rotRight,6
88,38,100,77,27,44,accelerate+rotRight,6
93,40,100,76,27,43,accelerate+rotRight,6
96,42,100,73,27,42,accelerate+rotRight,6
100,43,100,71,28,42,accelerate+rotRight,6
100,46,100,68,28,43,accelerate+rotRight,6
100,48,100,68,29,43,accelerate+rotRight,6
100,50,100,66,30,43,accelerate+rotRight,6
100,51,100,70,31,41,accelerate,6
100,50,100,73,31,40,accelerate,6
100,49,100,76,32,40,accelerate,6
100,49,100,80,32,40,accelerate,6
97,48,100,83,31,40,accelerate,6
93,46,100,86,31,40,accelerate,6
89,46,100,90,31,40,accelerate,6
84,44,100,94,32,40,accelerate,6
81,44,100,99,32,39,accelerate,6
83,44,100,97,32,39,accelerate+rotRight,6
86,46,100,93,32,38,accelerate+rotRight,6
85,46,100,90,31,38,accelerate+rotRight,6
87,48,100,86,32,39,accelerate+rotRight,6
92,50,100,84,33,38,accelerate+rotRight,6
88,49,100,88,33,38,accelerate,6
85,46,100,91,33,38,accelerate,6
80,45,100,95,33,38,accelerate,6
76,43,100,99,33,39,accelerate,6
72,41,100,100,32,39,accelerate,6
72,42,100,100,33,39,accelerate+rotRight,6
75,41,100,95,33,39,accelerate+rotRight,6
77,42,100,93,32,39,accelerate+rotRight,6
78,42,100,88,33,39,accelerate+rotRight,6
79,43,100,85,32,39,accelerate+rotRight,6
80,42,100,83,32,39,accelerate+rotRight,6
81,43,100,83,31,40,accelerate+rotRight,6
83,43,100,81,31,39,accelerate+rotRight,6
84,44,100,80,31,39,accelerate+rotRight,6
87,45,100,78,32,39,accelerate+rotRight,6
94,48,100,76,33,39,accelerate+rotRight,6
98,48,100,77,32,38,accelerate+rotRight,6
100,50,100,74,33,38,accelerate+rotRight,6
100,53,96,73,33,37,accelerate+rotRight,6
100,55,79,70,34,37,accelerate+rotRight,6
100,56,71,71,35,37,accelerate+rotRight,6
100,57,65,70,35,36,accelerate+rotRight,6
100,57,65,74,36,35,accelerate,6
100,55,67,77,36,34,accelerate,6
100,54,70,82,37,33,accelerate,6
100,53,72,84,36,32,accelerate,6
100,53,72,90,37,31,accelerate,6
100,52,75,92,38,32,accelerate,6
100,50,77,96,37,32,accelerate,6
100,49,80,100,37,33,accelerate,6
100,48,82,100,37,34,accelerate,6
100,46,85,100,36,35,accelerate,6
100,47,78,100,35,36,accelerate+rotRight,6
100,50,71,100,35,36,accelerate+rotRight,6
100,52,65,100,35,36,accelerate+rotRight,6
100,51,67,100,34,37,accelerate,6
100,51,67,100,34,37,accelerate,6
100,51,67,100,34,37,accelerate,6
100,51,67,100,34,37,accelerate,6
100,49,67,100,33,38,accelerate,6
100,49,67,100,33,38,accelerate,6
100,49,67,100,33,38,accelerate,6
100,48,69,100,32,39,accelerate,6
100,48,69,100,32,39,accelerate,6
100,48,69,100,32,39,accelerate,6
100,48,69,100,32,39,accelerate,6
100,46,71,100,31,40,accelerate,6
100,46,69,100,31,40,accelerate,6
100,48,69,100,31,40,accelerate,6
100,51,67,100,31,40,accelerate,6
100,51,67,100,30,41,accelerate,6
100,100,65,100,30,41,accelerate,6
100,100,63,100,30,41,accelerate,6
100,100,63,100,29,41,accelerate,6
98,100,61,100,29,41,accelerate,6
94,100,59,100,29,41,accelerate,6
90,100,58,100,29,41,accelerate,6
86,100,56,100,29,42,accelerate,6
82,100,54,100,29,42,accelerate,6
80,100,54,100,29,43,accelerate+rotLeft,6
79,100,54,100,30,42,accelerate+rotLeft,6
79,100,54,100,31,42,accelerate+rotLeft,6
78,100,53,100,30,43,accelerate+rotLeft,6
77,100,54,100,29,42,accelerate+rotLeft,6
76,100,53,100,30,42,accelerate+rotLeft,6
76,100,52,100,30,43,accelerate+rotLeft,6
76,100,54,99,31,43,accelerate+rotLeft,6
76,100,52,95,31,43,accelerate+rotLeft,6
75,100,52,91,31,43,accelerate+rotLeft,6
76,100,51,87,32,41,accelerate+rotLeft,6
77,100,51,87,30,43,accelerate+rotLeft,6
77,100,50,84,31,42,accelerate+rotLeft,6
79,100,50,83,31,42,accelerate+rotLeft,6
81,100,49,84,32,42,accelerate+rotLeft,6
84,100,49,82,32,41,accelerate+rotLeft,6
86,100,49,83,32,41,accelerate+rotLeft,6
86,100,49,83,32,40,accelerate+rotLeft,6
87,100,50,84,32,40,accelerate+rotLeft,6
89,100,50,84,31,40,accelerate+rotLeft,6
93,100,53,81,31,40,accelerate+rotLeft,6
95,100,53,80,31,39,accelerate+rotLeft,6
97,100,55,80,31,40,accelerate+rotLeft,6
98,100,58,80,32,39,accelerate+rotLeft,6
96,100,57,83,31,39,accelerate,6
93,100,57,86,31,40,accelerate,6
90,100,55,89,31,40,accelerate,6
87,100,54,92,31,40,accelerate,6
84,100,54,95,31,40,accelerate,6
79,100,50,99,32,39,accelerate,6
77,100,49,100,33,39,accelerate,6
73,100,47,100,35,38,accelerate,6
71,100,47,100,36,37,accelerate+rotLeft,6
71,100,47,100,37,37,accelerate+rotLeft,6
70,100,48,100,36,38,accelerate+rotLeft,6
68,100,46,100,39,37,accelerate+rotLeft,6
68,100,48,100,38,37,accelerate+rotLeft,6
68,100,47,98,38,37,accelerate+rotLeft,6
69,100,46,94,39,37,accelerate+rotLeft,6
68,100,46,93,40,36,accelerate+rotLeft,6
67,100,46,91,40,38,accelerate+rotLeft,6
66,100,46,86,40,37,accelerate+rotLeft,6
67,100,46,84,40,37,accelerate+rotLeft,6
66,100,45,82,40,38,accelerate+rotLeft,6
66,100,45,81,40,37,accelerate+rotLeft,6
67,100,45,78,39,37,accelerate+rotLeft,6
69,100,44,76,40,37,accelerate+rotLeft,6
74,100,46,73,39,37,accelerate+rotLeft,6
77,100,45,72,40,37,accelerate+rotLeft,6
82,100,45,72,39,37,accelerate+rotLeft,6
89,100,45,71,40,36,accelerate+rotLeft,6
100,100,46,70,40,36,accelerate+rotLeft,6
100,100,48,69,39,38,accelerate+rotLeft,6
100,90,48,69,39,37,accelerate+rotLeft,6
100,82,49,69,38,36,accelerate+rotLeft,6
100,74,51,69,38,37,accelerate+rotLeft,6
100,65,55,69,39,37,accelerate+rotLeft,6
100,67,53,71,38,36,accelerate,6
100,67,53,73,38,36,accelerate,6
100,67,53,76,37,37,accelerate,6
100,67,53,80,36,37,accelerate,6
100,69,52,81,36,36,accelerate,6
100,69,52,84,36,36,accelerate,6
100,69,52,88,36,36,accelerate,6
100,71,50,91,37,35,accelerate,6
100,63,55,91,37,35,accelerate+rotLeft,6
100,59,59,90,37,35,accelerate+rotLeft,6
100,59,59,93,37,35,accelerate,6
100,59,59,96,37,35,accelerate,6
100,59,59,99,37,35,accelerate,6
100,59,59,100,37,35,accelerate,6
100,58,60,100,36,36,accelerate,6
100,58,60,100,36,36,accelerate,6
100,58,60,100,36,36,accelerate,6
100,58,60,100,36,36,accelerate,6
100,58,60,100,36,36,accelerate,6
100,58,60,100,36,36,accelerate,6
100,58,60,100,36,36,accelerate,6
100,58,60,100,36,36,accelerate,6
100,58,60,100,36,36,accelerate,6
100,58,60,100,36,36,accelerate,6
100,58,60,100,36,36,accelerate,6
100,58,60,100,36,36,accelerate,6
100,58,60,100,36,36,accelerate,6
100,58,60,100,36,36,accelerate,6
100,58,60,100,36,36,accelerate,6
100,56,62,100,35,37,accelerate,6
100,56,62,100,35,37,accelerate,6
100,56,62,100,35,37,accelerate,6
100,56,62,100,35,37,accelerate,6
100,56,62,100,35,37,accelerate,6
100,56,62,100,35,37,accelerate,6
100,56,62,100,35,37,accelerate,6
100,56,62,100,35,37,accelerate,6
100,56,62,100,35,37,accelerate,6
100,56,62,100,35,37,accelerate,6
100,56,62,100,35,37,accelerate,6
100,56,62,100,35,37,accelerate,6
100,56,62,100,35,37,accelerate,6
100,56,62,100,35,37,accelerate,6
100,54,64,100,34,38,accelerate,6
100,54,64,100,34,38,accelerate,6
100,54,64,100,34,38,accelerate,6
100,54,64,100,34,38,accelerate,6
100,54,64,100,34,38,accelerate,6
100,54,64,100,34,38,accelerate,6
100,54,64,100,34,38,accelerate,6
100,54,64,100,34,38,accelerate,6
100,54,64,100,34,38,accelerate,6
100,54,64,100,34,38,accelerate,6
100,54,64,100,34,38,accelerate,6
100,54,64,100,34,38,accelerate,6
100,54,64,100,34,38,accelerate,6
100,54,64,100,34,38,accelerate,6
100,53,65,100,33,39,accelerate,6
100,53,65,100,33,39,accelerate,6
100,53,64,100,33,39,accelerate,6
100,53,64,100,33,39,accelerate,6
100,58,62,100,33,39,accelerate,6
100,100,62,100,33,39,accelerate,6
99,100,60,100,33,39,accelerate,6
95,100,59,100,33,39,accelerate,6
91,100,57,100,33,39,accelerate,6
87,100,55,100,33,39,accelerate,6
83,100,53,100,33,39,accelerate,6
79,100,51,100,33,39,accelerate,6
75,100,49,100,33,39,accelerate,6
71,100,48,100,33,39,accelerate,6
70,100,47,100,32,39,accelerate+rotLeft,6
70,100,46,100,32,39,accelerate+rotLeft,6
68,100,46,100,32,38,accelerate+rotLeft,6
68,100,46,100,33,38,accelerate+rotLeft,6
68,100,45,100,33,37,accelerate+rotLeft,6
67,100,44,100,34,37,accelerate+rotLeft,6
68,100,44,100,34,38,accelerate+rotLeft,6
66,100,44,100,33,37,accelerate+rotLeft,6
67,100,44,93,34,36,accelerate+rotLeft,6
66,100,44,87,35,36,accelerate+rotLeft,6
66,100,43,83,35,35,accelerate+rotLeft,6
66,100,43,81,36,36,accelerate+rotLeft,6
65,100,42,81,36,35,accelerate+rotLeft,6
67,100,43,79,36,33,accelerate+rotLeft,6
70,100,42,78,36,34,accelerate+rotLeft,6
76,100,42,76,36,34,accelerate+rotLeft,6
81,100,42,76,37,32,accelerate+rotLeft,6
91,100,43,75,37,33,accelerate+rotLeft,6
100,100,43,74,36,33,accelerate+rotLeft,6
100,96,44,72,36,34,accelerate+rotLeft,6
100,84,46,72,36,34,accelerate+rotLeft,6
100,73,49,70,36,34,accelerate+rotLeft,6
100,67,51,70,36,35,accelerate+rotLeft,6
100,69,50,72,37,34,accelerate,6
100,69,50,75,37,34,accelerate,6
100,69,50,79,37,34,accelerate,6
100,69,50,83,37,34,accelerate,6
100,71,48,85,38,33,accelerate,6
100,71,48,89,38,33,accelerate,6
100,71,48,93,38,33,accelerate,6
100,64,53,92,38,33,accelerate+rotLeft,6
100,59,56,91,38,33,accelerate+rotLeft,6
100,59,56,95,38,33,accelerate,6
100,59,56,98,38,33,accelerate,6
100,59,56,100,38,33,accelerate,6
100,59,56,100,38,33,accelerate,6
100,59,56,100,38,33,accelerate,6
100,58,58,100,37,34,accelerate,6
100,58,58,100,37,34,accelerate,6
100,58,58,100,37,34,accelerate,6
100,58,58,100,37,34,accelerate,6
100,58,58,100,37,34,accelerate,6
100,58,58,100,37,34,accelerate,6
100,58,58,100,37,34,accelerate,6
100,56,60,100,36,35,accelerate,6
100,56,60,100,36,35,accelerate,6
100,56,60,100,36,35,accelerate,6
100,56,60,100,36,35,accelerate,6
100,62,55,100,36,35,accelerate+rotRight,6
100,67,51,100,36,35,accelerate+rotRight,6
100,69,50,100,37,34,accelerate,6
100,69,50,100,37,34,accelerate,6
100,71,48,100,38,33,accelerate,6
100,71,48,100,38,33,accelerate,6
100,71,48,100,38,33,accelerate,6
100,72,47,100,39,32,accelerate,6
100,72,47,100,39,32,accelerate,6
100,72,47,100,39,32,accelerate,6
100,74,45,100,40,31,accelerate,6
100,74,45,100,40,31,accelerate,6
100,69,48,100,40,31,accelerate+rotLeft,6
100,64,52,100,40,31,accelerate+rotLeft,6
100,64,52,100,40,31,accelerate,6
100,64,52,100,40,31,accelerate,6
100,64,52,100,40,31,accelerate,6
100,64,52,100,40,31,accelerate,6
100,64,52,100,40,31,accelerate,6
100,64,52,100,40,31,accelerate,6
100,64,52,100,40,31,accelerate,6
100,62,53,100,39,32,accelerate,6
100,62,53,100,39,32,accelerate,6
100,62,53,100,39,32,accelerate,6
100,61,53,100,39,32,accelerate,6
100,61,55,100,39,32,accelerate,6
100,60,100,100,39,32,accelerate,6
100,59,100,100,39,32,accelerate,6
97,58,100,100,39,32,accelerate,6
93,56,100,100,39,32,accelerate,6
89,54,100,100,39,32,accelerate,6
85,54,100,100,39,32,accelerate,6
81,53,100,100,39,32,accelerate,6
80,52,100,100,39,32,accelerate+rotRight,6
80,52,100,100,39,32,accelerate+rotRight,6
79,53,100,100,39,31,accelerate+rotRight,6
77,52,100,100,39,30,accelerate+rotRight,6
74,51,100,100,39,29,accelerate,6
70,49,100,100,39,29,accelerate,6
66,46,100,100,38,32,accelerate,6
65,45,98,100,40,32,accelerate+rotRight,6
63,44,95,100,39,33,accelerate+rotRight,6
64,43,96,100,37,34,accelerate+rotRight,6
61,42,95,100,37,37,accelerate+rotRight,6
61,42,95,100,36,36,accelerate+rotRight,6
59,41,93,96,35,39,accelerate+rotRight,6
57,40,92,92,35,41,accelerate+rotRight,6
57,39,93,88,33,43,accelerate+rotRight,6
56,39,92,85,34,42,accelerate+rotRight,6
55,37,91,84,32,44,accelerate+rotRight,6
53,36,91,84,32,45,accelerate+rotRight,6
53,36,91,83,31,46,accelerate+rotRight,6
52,35,90,83,30,48,accelerate+rotRight,6
52,34,91,79,29,46,accelerate+rotRight,6
52,33,92,78,29,47,accelerate+rotRight,6
53,34,93,78,28,47,accelerate+rotRight,6
52,32,92,76,28,48,accelerate+rotRight,6
53,33,95,76,28,47,accelerate+rotRight,6
52,32,95,75,27,47,accelerate+rotRight,6
52,32,95,75,27,47,accelerate+rotRight,6
53,31,97,71,26,48,accelerate+rotRight,6
54,31,98,69,26,47,accelerate+rotRight,6
54,32,100,69,26,47,accelerate+rotRight,6
54,32,100,66,25,47,accelerate+rotRight,6
55,31,100,65,24,48,accelerate+rotRight,6
57,33,100,62,23,46,accelerate+rotRight,6
59,33,100,61,24,46,accelerate+rotRight,6
61,34,100,60,25,46,accelerate+rotRight,6
63,35,100,58,24,46,accelerate+rotRight,6
66,36,100,58,26,45,accelerate+rotRight,6
66,37,100,58,26,45,accelerate+rotRight,6
69,38,100,57,26,45,accelerate+rotRight,6
70,38,100,54,26,46,accelerate+rotRight,6
71,39,100,54,26,46,accelerate+rotRight,6
75,41,100,52,27,48,accelerate+rotRight,6
78,42,100,53,28,48,accelerate+rotRight,6
81,43,100,52,27,48,accelerate+rotRight,6
88,45,100,52,28,49,accelerate+rotRight,6
86,45,100,54,30,45,accelerate,6
84,45,100,56,30,43,accelerate,6
82,44,100,59,30,41,accelerate,6
78,42,100,60,30,41,accelerate,6
76,42,100,62,30,40,accelerate,6
81,42,100,62,30,40,accelerate+rotRight,6
88,42,100,62,31,39,accelerate+rotRight,6
100,43,100,60,30,40,accelerate+rotRight,6
100,44,100,60,31,40,accelerate+rotRight,6
100,46,88,59,31,40,accelerate+rotRight,6
100,46,81,61,32,39,accelerate+rotRight,6
100,50,71,59,33,40,accelerate+rotRight,6
100,50,71,61,33,39,accelerate,6
100,48,73,64,33,38,accelerate,6
100,48,73,66,33,38,accelerate,6
100,48,73,69,34,37,accelerate,6
100,47,75,72,33,38,accelerate,6
100,47,75,74,33,38,accelerate,6
100,47,75,77,33,38,accelerate,6
100,45,77,80,32,39,accelerate,6
100,45,77,83,32,39,accelerate,6
100,44,79,87,31,40,accelerate,6
100,46,72,86,31,40,accelerate+rotRight,6
100,51,65,86,31,39,accelerate+rotRight,6
100,56,60,82,31,40,accelerate+rotRight,6
100,58,59,87,32,39,accelerate,6
100,58,59,89,32,39,accelerate,6
100,58,59,92,32,39,accelerate,6
100,58,59,95,32,39,accelerate,6
100,59,57,100,33,38,accelerate,6
100,59,57,100,33,38,accelerate,6
100,59,57,100,33,38,accelerate,6
100,59,57,100,33,38,accelerate,6
100,61,56,100,34,37,accelerate,6
100,61,56,100,34,37,accelerate,6
100,61,56,100,34,37,accelerate,6
100,63,54,100,35,36,accelerate,6
100,63,54,100,35,36,accelerate,6
100,59,58,100,35,36,accelerate+rotLeft,6
100,54,63,100,35,36,accelerate+rotLeft,6
100,54,63,100,35,36,accelerate,6
100,52,65,100,34,37,accelerate,6
100,52,65,100,34,37,accelerate,6
100,52,65,100,34,37,accelerate,6
100,52,65,100,34,37,accelerate,6
100,50,67,100,33,38,accelerate,6
100,50,67,100,33,38,accelerate,6
100,50,67,100,33,38,accelerate,6
100,50,67,100,33,38,accelerate,6
100,50,67,100,33,38,accelerate,6
100,49,69,100,32,39,accelerate,6
100,49,69,100,32,39,accelerate,6
100,49,69,100,32,39,accelerate,6
100,49,69,100,32,39,accelerate,6
100,49,69,100,32,39,accelerate,6
100,47,70,100,31,40,accelerate,6
100,47,70,100,31,40,accelerate,6
100,47,70,100,31,40,accelerate,6
100,47,70,100,31,40,accelerate,6
100,47,70,100,31,40,accelerate,6
100,46,72,100,30,41,accelerate,6
100,46,72,100,30,41,accelerate,6
100,46,72,100,30,41,accelerate,6
100,46,72,100,30,41,accelerate,6
100,44,74,100,29,42,accelerate,6
100,44,74,100,29,42,accelerate,6
100,44,72,100,29,42,accelerate,6
100,44,70,100,29,42,accelerate,6
100,44,69,100,29,42,accelerate,6
100,43,69,100,28,43,accelerate,6
100,46,67,100,28,43,accelerate,6
100,100,66,100,28,43,accelerate,6
100,100,64,100,28,43,accelerate,6
95,100,62,100,28,43,accelerate,6
92,100,62,100,27,44,accelerate,6
88,100,60,100,27,44,accelerate,6
84,100,58,100,27,44,accelerate,6
80,100,55,100,27,44,accelerate,6
75,100,53,100,28,44,accelerate,6
73,100,53,100,27,44,accelerate+rotLeft,6
73,100,52,100,27,44,accelerate+rotLeft,6
