north,north_west,north_east,south,west,east,west_north_front,east_north_front,west_north,east_north,south_west,south_east,action,lap
100,62,54,100,38,32,100,92,43,37,62,54,accelerate,1
100,62,54,100,38,32,100,92,43,37,62,54,accelerate,1
100,62,54,100,38,32,100,92,43,37,62,54,accelerate,1
100,62,54,100,38,32,100,92,43,37,62,54,accelerate,1
100,62,54,100,38,32,100,92,43,37,62,54,accelerate,1
100,62,54,100,38,32,100,92,43,37,62,54,accelerate,1
100,62,54,100,38,32,100,92,43,37,62,54,accelerate,1
100,62,54,100,38,32,100,92,43,37,62,54,accelerate,1
100,62,54,100,38,32,100,92,43,37,62,54,accelerate,1
100,62,54,100,38,32,100,92,43,37,62,54,accelerate,1
100,62,54,100,38,32,100,92,43,37,62,54,accelerate,1
100,62,54,100,38,32,100,92,43,37,62,54,accelerate,1
100,62,54,100,38,32,100,92,43,37,62,54,accelerate,1
100,57,59,100,38,33,92,100,42,39,69,49,accelerate+rotLeft,1
100,53,67,100,38,33,78,100,40,41,77,46,accelerate+rotLeft,1
100,50,77,100,38,33,69,100,39,43,88,43,accelerate+rotLeft,1
100,48,79,100,37,34,67,100,38,45,86,44,accelerate,1
100,48,79,100,37,34,67,100,38,45,86,44,accelerate,1
100,48,79,100,37,34,67,100,38,45,86,44,accelerate,1
100,47,81,100,36,35,66,100,37,46,84,46,accelerate,1
100,47,81,100,36,35,66,100,37,46,84,46,accelerate,1
100,47,81,100,36,35,66,100,37,46,84,46,accelerate,1
100,49,73,100,35,36,72,100,37,45,71,50,accelerate+rotRight,1
100,52,65,100,35,36,100,100,38,43,63,54,accelerate+rotRight,1
100,56,60,100,35,36,100,93,39,41,59,58,accelerate+rotRight,1
100,56,60,100,35,36,100,91,39,41,59,58,accelerate,1
100,56,60,100,35,36,100,90,39,41,59,58,accelerate,1
100,56,60,100,35,36,100,90,39,41,59,58,accelerate,1
100,56,60,100,35,36,100,90,39,41,59,58,accelerate,1
100,56,60,100,35,36,100,90,39,41,59,58,accelerate,1
100,56,60,100,35,36,100,87,39,41,59,58,accelerate,1
100,56,60,100,35,36,100,86,39,41,59,58,accelerate,1
100,56,60,100,35,36,100,84,39,41,59,58,accelerate,1
100,56,60,100,35,36,100,82,39,41,59,58,accelerate,1
100,51,65,100,35,36,100,87,38,43,65,53,accelerate+rotLeft,1
100,46,71,100,34,37,100,91,36,47,71,51,accelerate+rotLeft,1
100,44,75,100,34,37,100,97,35,50,82,48,accelerate+rotLeft,1
100,42,75,100,33,38,100,96,34,51,80,49,accelerate,1
100,42,72,100,33,38,100,93,34,51,80,49,accelerate,1
100,41,72,100,32,39,100,92,33,52,77,50,accelerate,1
100,40,72,100,31,41,100,91,32,54,75,52,accelerate,1
100,48,67,100,31,40,100,83,33,51,65,55,accelerate+rotRight,1
100,100,63,100,31,40,100,78,33,49,59,58,accelerate+rotRight,1
96,100,60,100,31,40,100,73,34,46,53,63,accelerate+rotRight,1
93,100,58,100,31,40,100,70,34,46,53,63,accelerate,1
91,100,58,100,30,41,100,70,33,46,51,64,accelerate,1
88,100,56,100,30,41,100,67,34,46,51,64,accelerate,1
85,100,55,100,30,41,100,65,38,45,51,64,accelerate,1
82,100,53,100,30,41,100,63,45,45,51,64,accelerate,1
78,100,51,100,30,41,96,60,100,44,51,64,accelerate,1
75,100,49,100,30,41,93,57,100,42,51,64,accelerate,1
73,100,50,100,31,41,93,58,100,43,55,60,accelerate+rotLeft,1
74,100,50,100,30,41,94,59,100,43,60,58,accelerate+rotLeft,1
74,100,50,100,29,41,94,60,100,43,67,55,accelerate+rotLeft,1
70,100,47,100,32,39,89,56,100,40,67,55,accelerate,1
67,100,46,100,32,39,86,54,100,40,65,57,accelerate,1
64,100,45,100,33,41,82,52,100,40,62,58,accelerate,1
64,100,45,100,35,38,82,52,100,39,71,56,accelerate+rotLeft,1
62,99,43,100,36,38,81,50,100,38,80,55,accelerate+rotLeft,1
61,99,43,100,37,37,82,49,100,38,99,54,accelerate+rotLeft,1
63,100,44,100,36,37,82,50,100,38,100,54,accelerate+rotLeft,1
62,100,43,97,36,36,83,49,100,38,100,53,accelerate+rotLeft,1
62,100,42,89,38,35,84,48,100,37,100,50,accelerate+rotLeft,1
63,100,42,85,37,35,84,48,100,37,100,51,accelerate+rotLeft,1
63,100,42,83,37,35,84,48,100,36,100,49,accelerate+rotLeft,1
64,100,42,81,37,36,84,49,100,36,100,49,accelerate+rotLeft,1
64,100,41,79,38,34,86,49,100,36,100,48,accelerate+rotLeft,1
65,100,40,77,38,34,88,49,100,36,100,46,accelerate+rotLeft,1
67,100,42,76,37,34,89,50,100,37,100,46,accelerate+rotLeft,1
67,100,42,75,38,33,91,51,100,35,100,45,accelerate+rotLeft,1
67,100,42,75,38,33,92,50,100,35,100,45,accelerate+rotLeft,1
67,100,42,73,38,33,93,50,100,35,100,44,accelerate+rotLeft,1
68,100,42,73,38,33,92,50,100,34,100,45,accelerate+rotLeft,1
66,100,42,76,37,33,90,50,100,35,100,47,accelerate,1
67,100,42,74,38,32,91,50,100,35,100,45,accelerate+rotLeft,1
67,100,41,72,38,32,92,50,100,34,100,45,accelerate+rotLeft,1
70,100,42,71,38,32,93,51,100,35,100,43,accelerate+rotLeft,1
70,100,43,71,38,33,94,51,100,35,100,45,accelerate+rotLeft,1
68,100,42,74,38,33,91,49,100,35,100,45,accelerate,1
65,100,40,77,39,33,87,49,100,34,100,47,accelerate,1
66,100,41,77,39,33,89,49,100,34,100,47,accelerate+rotLeft,1
68,100,40,75,39,33,91,50,100,35,100,45,accelerate+rotLeft,1
66,100,39,74,39,32,91,49,100,35,100,43,accelerate+rotLeft,1
68,100,40,73,39,31,92,50,100,33,100,42,accelerate+rotLeft,1
70,100,42,72,38,31,94,52,100,35,100,42,accelerate+rotLeft,1
72,100,43,71,38,33,96,54,100,35,100,43,accelerate+rotLeft,1
72,100,42,68,39,31,97,54,100,35,100,41,accelerate+rotLeft,1
73,100,45,67,39,31,100,54,100,35,100,41,accelerate+rotLeft,1
75,100,44,67,39,32,100,56,100,35,100,41,accelerate+rotLeft,1
72,100,45,69,38,32,100,55,100,36,100,43,accelerate,1
70,100,44,71,38,32,97,53,100,35,100,44,accelerate,1
72,100,44,71,37,33,100,54,100,36,100,43,accelerate+rotLeft,1
73,100,44,68,38,33,100,54,100,37,100,42,accelerate+rotLeft,1
74,100,46,68,37,33,100,56,88,36,100,42,accelerate+rotLeft,1
72,100,45,70,38,33,100,54,100,36,100,43,accelerate,1
69,100,44,73,37,32,100,52,100,36,100,45,accelerate,1
67,100,43,75,38,33,99,51,100,36,100,45,accelerate,1
67,100,43,75,38,33,100,50,100,36,100,45,accelerate+rotLeft,1
69,100,42,73,38,32,100,52,86,36,100,44,accelerate+rotLeft,1
71,100,43,72,38,33,100,52,74,36,100,43,accelerate+rotLeft,1
68,100,41,75,38,33,100,50,80,35,100,44,accelerate,1
66,100,40,77,38,33,100,49,84,35,100,46,accelerate,1
67,100,41,76,39,32,100,49,78,34,100,46,accelerate+rotLeft,1
69,100,40,76,40,33,100,48,74,34,100,45,accelerate+rotLeft,1
74,100,41,74,39,32,100,50,66,35,100,43,accelerate+rotLeft,1
72,100,40,76,39,33,100,48,68,34,100,45,accelerate,1
68,100,38,77,41,32,100,46,72,33,100,46,accelerate,1
75,100,39,76,40,31,100,47,66,34,100,46,accelerate+rotLeft,1
84,100,39,75,40,31,100,49,61,34,100,44,accelerate+rotLeft,1
97,100,40,73,40,30,100,51,58,33,100,44,accelerate+rotLeft,1
100,100,41,70,40,31,100,54,55,33,100,41,accelerate+rotLeft,1
100,100,41,73,40,32,100,54,55,33,100,44,accelerate,1
100,97,41,72,41,31,100,57,54,33,100,43,accelerate+rotLeft,1
100,84,44,70,40,31,100,63,51,34,100,43,accelerate+rotLeft,1
100,78,45,70,41,31,100,68,50,33,100,41,accelerate+rotLeft,1
100,70,48,69,41,31,100,79,48,34,100,41,accelerate+rotLeft,1
100,66,52,68,41,31,100,90,46,35,100,40,accelerate+rotLeft,1
100,62,56,66,41,31,97,100,45,37,100,39,accelerate+rotLeft,1
100,57,63,67,40,32,85,100,43,39,100,41,accelerate+rotLeft,1
100,54,69,65,40,32,77,100,42,41,100,40,accelerate+rotLeft,1
100,53,71,70,39,33,75,100,41,42,100,42,accelerate,1
100,53,71,71,39,33,75,100,41,42,100,43,accelerate,1
100,53,71,73,39,33,75,100,41,42,100,43,accelerate,1
100,51,74,76,38,34,73,100,40,43,100,44,accelerate,1
100,51,74,78,38,34,73,100,40,43,100,44,accelerate,1
100,52,69,85,37,35,78,100,40,43,100,48,accelerate+rotRight,1
100,57,62,94,37,35,91,100,41,41,100,52,accelerate+rotRight,1
100,60,57,99,36,35,100,97,42,40,100,56,accelerate+rotRight,1
100,67,52,100,37,35,100,82,44,38,100,59,accelerate+rotRight,1
100,69,51,100,38,34,100,80,45,37,100,59,accelerate,1
100,69,51,100,38,34,100,80,45,37,60,59,accelerate,1
100,69,51,100,38,34,100,80,45,37,59,59,accelerate,1
100,77,47,100,38,34,100,70,47,36,53,67,accelerate+rotRight,1
100,88,44,100,39,33,100,62,51,34,52,69,accelerate+rotRight,1
100,98,42,100,40,33,100,57,53,34,49,75,accelerate+rotRight,1
100,100,40,100,41,32,100,55,54,33,51,75,accelerate,1
100,89,42,100,41,31,100,60,53,32,55,67,accelerate+rotLeft,1
100,81,44,100,41,31,100,65,50,33,58,61,accelerate+rotLeft,1
100,72,47,100,41,31,100,76,48,34,63,54,accelerate+rotLeft,1
100,66,52,100,41,31,100,90,46,35,69,49,accelerate+rotLeft,1
100,66,52,100,41,31,100,90,46,35,69,49,accelerate,1
100,66,52,100,41,31,100,90,46,35,69,49,accelerate,1
100,66,52,100,41,31,100,90,46,35,69,49,accelerate,1
100,66,52,100,41,31,100,90,46,35,69,49,accelerate,1
100,66,52,100,41,31,100,90,46,35,69,49,accelerate,1
100,66,52,100,41,31,100,90,46,35,69,49,accelerate,1
100,66,52,100,41,31,100,90,46,35,69,49,accelerate,1
100,66,52,100,41,31,100,90,46,35,69,49,accelerate,1
100,60,58,100,40,32,94,100,44,38,72,48,accelerate+rotLeft,1
100,56,65,100,40,32,82,100,42,40,81,44,accelerate+rotLeft,1
100,51,77,100,39,33,71,100,40,43,91,43,accelerate+rotLeft,1
100,51,77,100,39,33,71,100,40,43,91,43,accelerate,1
100,50,79,100,38,34,69,100,39,45,88,44,accelerate,1
100,48,81,100,37,35,67,100,38,46,86,46,accelerate,1
100,51,73,100,37,35,73,100,39,44,78,48,accelerate+rotRight,1
100,53,67,100,36,36,82,100,39,43,67,53,accelerate+rotRight,1
100,58,60,100,36,36,96,100,40,41,60,58,accelerate+rotRight,1
100,58,60,100,36,36,96,100,40,41,60,58,accelerate,1
100,58,60,100,36,36,96,100,40,41,60,58,accelerate,1
100,58,60,100,36,36,96,100,40,41,60,58,accelerate,1
100,58,60,100,36,36,96,100,40,41,60,58,accelerate,1
100,58,60,100,36,36,96,100,40,41,60,58,accelerate,1
100,58,60,100,36,36,96,100,40,41,60,58,accelerate,1
100,58,60,100,36,36,96,100,40,41,60,58,accelerate,1
100,58,60,100,36,36,96,100,40,41,60,58,accelerate,1
100,62,56,100,36,36,100,92,42,40,56,62,accelerate+rotRight,1
100,69,52,100,36,36,100,79,44,39,52,69,accelerate+rotRight,1
100,80,47,100,37,35,100,67,47,37,50,76,accelerate+rotRight,1
100,82,46,100,38,34,100,65,49,36,51,74,accelerate,1
100,82,46,100,38,34,100,65,49,36,51,74,accelerate,1
100,85,44,100,39,33,100,63,50,34,53,71,accelerate,1
100,77,47,100,39,33,100,70,48,35,55,65,accelerate+rotLeft,1
100,72,48,100,40,32,100,75,47,35,60,58,accelerate+rotLeft,1
100,67,51,100,40,32,100,85,46,36,64,53,accelerate+rotLeft,1
100,67,51,100,40,32,100,85,46,36,64,53,accelerate,1
100,67,51,100,40,32,100,85,46,36,64,53,accelerate,1
100,67,51,100,40,32,100,85,46,36,64,53,accelerate,1
100,67,51,100,40,32,100,85,46,36,64,53,accelerate,1
100,67,51,100,40,32,100,85,46,36,64,53,accelerate,1
100,67,51,100,40,32,100,85,46,36,64,53,accelerate,1
100,67,51,100,40,32,100,85,46,36,64,53,accelerate,1
100,67,51,100,40,32,100,85,46,36,64,53,accelerate,1
100,67,51,100,40,32,100,85,46,36,64,53,accelerate,1
100,67,51,100,40,32,100,85,46,36,64,53,accelerate,1
100,69,49,100,41,31,100,82,47,35,66,52,accelerate,1
100,69,49,100,41,31,100,82,47,35,66,52,accelerate,1
100,69,49,100,41,31,100,82,47,35,66,52,accelerate,1
100,69,49,100,41,31,100,82,47,35,66,52,accelerate,1
100,69,49,100,41,31,100,82,47,35,66,52,accelerate,1
100,64,53,100,41,31,100,88,46,36,70,48,accelerate+rotLeft,1
100,58,61,100,40,32,92,100,43,39,77,46,accelerate+rotLeft,1
100,54,69,100,40,32,77,100,42,41,87,43,accelerate+rotLeft,1
100,53,71,100,39,33,75,100,41,42,85,44,accelerate,1
100,51,71,100,38,34,73,100,40,43,82,46,accelerate,1
100,51,71,100,38,34,77,100,40,43,82,46,accelerate,1
100,50,71,100,37,35,100,100,39,45,80,47,accelerate,1
100,48,71,100,36,36,100,100,38,46,78,48,accelerate,1
100,47,71,100,35,37,100,100,37,47,76,50,accelerate,1
100,47,71,100,35,37,100,99,37,47,76,50,accelerate,1
100,46,71,100,34,38,100,98,36,49,74,51,accelerate,1
100,50,65,100,34,38,100,86,37,46,65,55,accelerate+rotRight,1
100,100,58,100,34,38,100,79,38,44,58,59,accelerate+rotRight,1
99,100,55,100,34,38,100,72,39,42,53,65,accelerate+rotRight,1
95,100,53,100,34,38,100,69,39,42,53,65,accelerate,1
91,100,52,100,34,38,100,67,40,41,53,65,accelerate,1
87,100,51,100,34,38,100,64,42,41,53,65,accelerate,1
84,100,50,100,34,38,100,62,44,40,53,65,accelerate,1
80,100,48,100,34,38,100,60,50,39,53,65,accelerate,1
76,100,47,100,34,38,100,57,55,39,53,65,accelerate,1
71,100,44,100,36,36,100,53,66,37,55,63,accelerate,1
74,100,46,100,35,36,100,56,60,38,58,59,accelerate+rotLeft,1
75,100,45,100,36,35,100,54,57,37,65,55,accelerate+rotLeft,1
79,100,45,100,35,35,100,55,55,38,71,53,accelerate+rotLeft,1
82,100,45,100,36,34,100,53,53,37,83,49,accelerate+rotLeft,1
88,100,45,100,35,35,100,57,51,38,89,50,accelerate+rotLeft,1
95,100,45,100,36,35,100,56,50,38,100,48,accelerate+rotLeft,1
100,100,45,100,36,34,100,59,48,39,100,47,accelerate+rotLeft,1
100,93,47,97,36,35,100,60,47,38,100,47,accelerate+rotLeft,1
100,100,44,100,36,34,100,58,48,36,100,48,accelerate,1
100,100,42,100,38,34,100,56,50,35,100,50,accelerate,1
100,87,44,96,37,35,100,59,47,35,100,48,accelerate+rotLeft,1
100,76,46,89,37,33,100,66,45,36,100,47,accelerate+rotLeft,1
100,70,49,88,36,33,100,73,43,36,100,48,accelerate+rotLeft,1
100,65,50,86,36,32,100,79,43,37,100,49,accelerate+rotLeft,1
100,66,49,89,37,31,100,77,43,35,100,49,accelerate,1
100,66,50,93,36,34,100,79,42,37,100,51,accelerate,1
100,59,54,91,36,33,99,94,41,39,100,49,accelerate+rotLeft,1
100,55,60,87,37,33,87,100,40,38,100,48,accelerate+rotLeft,1
100,52,67,86,36,33,76,100,38,42,100,46,accelerate+rotLeft,1
100,50,68,89,35,33,76,100,38,42,100,47,accelerate,1
100,49,70,93,35,35,73,100,37,42,100,49,accelerate,1
100,49,70,97,35,35,73,100,37,42,100,48,accelerate,1
100,47,72,100,33,36,70,100,35,45,100,50,accelerate,1
100,47,72,100,33,36,72,100,35,45,100,50,accelerate,1
100,47,75,100,33,36,69,100,35,46,100,53,accelerate,1
100,46,74,100,32,36,69,100,35,46,72,53,accelerate,1
100,48,70,100,31,37,74,100,34,45,60,57,accelerate+rotRight,1
100,51,65,100,31,37,84,100,36,44,54,60,accelerate+rotRight,1
100,55,59,100,32,37,100,98,37,41,51,62,accelerate+rotRight,1
100,61,56,100,32,37,100,86,39,41,48,68,accelerate+rotRight,1
100,61,56,100,33,36,100,84,40,40,49,66,accelerate,1
100,61,54,100,33,36,100,84,40,40,49,66,accelerate,1
100,63,54,100,33,36,100,84,40,40,50,67,accelerate,1
100,72,51,100,34,36,100,73,43,38,47,74,accelerate+rotRight,1
100,83,46,100,36,36,100,64,48,36,45,84,accelerate+rotRight,1
100,100,41,100,37,35,100,56,52,34,44,93,accelerate+rotRight,1
100,100,41,100,39,34,100,54,54,34,46,91,accelerate,1
100,100,39,100,40,32,100,51,56,31,47,87,accelerate,1
100,100,38,100,41,31,100,50,57,30,48,84,accelerate,1
100,100,36,100,43,30,100,48,59,30,50,80,accelerate,1
97,100,35,100,43,29,100,46,60,29,51,79,accelerate,1
100,100,36,100,44,27,100,48,58,28,56,63,accelerate+rotLeft,1
100,95,36,100,44,27,100,52,56,28,60,55,accelerate+rotLeft,1
100,84,39,100,43,26,100,60,53,28,64,49,accelerate+rotLeft,1
100,85,38,100,44,26,100,56,55,28,65,48,accelerate,1
100,85,38,100,44,26,100,58,54,28,66,48,accelerate,1
100,86,38,100,45,25,100,56,55,27,66,47,accelerate,1
100,78,41,100,44,25,100,65,53,28,72,42,accelerate+rotLeft,1
100,72,42,100,45,25,100,77,51,29,76,40,accelerate+rotLeft,1
100,68,49,100,44,26,100,94,49,31,80,38,accelerate+rotLeft,1
100,67,48,100,45,26,100,94,49,31,82,39,accelerate,1
100,67,49,100,44,26,100,90,49,31,80,39,accelerate,1
100,66,50,100,43,27,100,96,48,32,79,40,accelerate,1
100,66,49,100,44,26,100,95,49,32,80,40,accelerate,1
100,65,52,100,43,28,100,98,47,33,78,41,accelerate,1
100,65,52,100,43,28,100,99,47,33,78,41,accelerate,1
100,66,51,100,43,27,100,98,47,33,79,41,accelerate,1
100,64,54,100,42,28,100,100,47,34,76,43,accelerate,1
100,69,49,100,42,28,100,88,47,33,71,45,accelerate+rotRight,1
100,76,45,100,43,28,100,73,50,31,69,47,accelerate+rotRight,1
100,84,42,100,43,28,100,63,52,31,63,52,accelerate+rotRight,1
100,84,41,100,44,26,100,62,53,29,65,51,accelerate,1
100,84,41,100,43,28,100,62,53,31,64,51,accelerate,1
100,85,39,100,44,26,100,58,54,29,64,50,accelerate,1
100,84,40,100,45,26,100,60,54,28,66,49,accelerate,1
100,78,42,100,44,27,100,72,52,31,70,45,accelerate+rotLeft,1
100,71,45,100,44,26,100,82,51,30,78,41,accelerate+rotLeft,1
100,66,51,100,44,27,100,99,48,33,85,40,accelerate+rotLeft,1
100,66,52,100,44,27,100,97,48,33,83,40,accelerate,1
100,66,52,100,44,28,100,97,47,34,82,41,accelerate,1
100,64,54,100,44,28,100,96,48,34,83,41,accelerate,1
100,64,54,100,43,29,100,95,47,34,81,41,accelerate,1
100,63,56,100,42,29,100,95,46,35,80,43,accelerate,1
100,58,64,100,43,30,85,100,44,39,87,42,accelerate+rotLeft,1
100,54,72,100,43,31,74,100,43,42,99,39,accelerate+rotLeft,1
100,53,72,100,42,31,73,100,43,43,100,40,accelerate,1
100,51,74,100,40,33,72,100,41,45,96,42,accelerate,1
100,50,74,100,40,34,70,100,40,46,95,42,accelerate,1
100,48,74,100,38,35,74,100,39,47,91,45,accelerate,1
100,48,74,100,37,36,100,100,38,49,89,46,accelerate,1
100,48,73,100,37,37,100,100,36,50,87,47,accelerate,1
100,45,73,100,35,38,100,97,36,51,84,48,accelerate,1
100,45,71,100,35,38,100,94,36,51,83,48,accelerate,1
100,43,71,100,34,40,100,92,34,51,80,50,accelerate,1
100,45,67,100,32,40,100,85,34,50,71,54,accelerate+rotRight,1
100,100,62,100,31,40,100,78,34,48,61,59,accelerate+rotRight,1
96,100,59,100,31,40,100,71,35,47,56,62,accelerate+rotRight,1
92,100,57,100,31,41,100,69,36,46,56,62,accelerate,1
89,100,56,100,31,41,100,67,36,46,55,63,accelerate,1
88,100,55,100,31,40,100,67,36,45,59,60,accelerate+rotLeft,1
90,100,56,100,30,41,100,68,35,45,67,57,accelerate+rotLeft,1
90,100,56,100,30,42,100,69,34,47,71,56,accelerate+rotLeft,1
85,100,55,100,29,42,100,66,36,46,68,57,accelerate,1
82,100,53,100,29,42,100,63,41,46,66,58,accelerate,1
82,100,53,100,28,42,100,62,41,45,73,57,accelerate+rotLeft,1
81,100,53,100,29,41,100,62,42,44,84,56,accelerate+rotLeft,1
83,100,53,100,29,41,100,63,42,44,99,55,accelerate+rotLeft,1
85,100,53,100,28,43,100,63,41,44,100,55,accelerate+rotLeft,1
83,100,53,100,27,42,100,63,41,45,100,55,accelerate+rotLeft,1
82,100,52,98,28,41,100,63,42,45,100,55,accelerate+rotLeft,1
82,100,53,91,29,41,100,63,42,44,100,54,accelerate+rotLeft,1
84,100,53,89,29,42,100,64,41,44,100,54,accelerate+rotLeft,1
84,100,54,88,29,42,100,65,40,44,100,54,accelerate+rotLeft,1
84,100,53,85,29,42,100,66,39,45,100,54,accelerate+rotLeft,1
84,100,55,86,28,42,100,67,37,46,100,55,accelerate+rotLeft,1
83,100,56,84,28,41,100,65,38,45,100,55,accelerate+rotLeft,1
81,100,55,85,28,41,100,65,38,46,100,54,accelerate+rotLeft,1
81,100,55,85,28,43,100,65,39,46,100,54,accelerate+rotLeft,1
81,100,56,85,28,43,100,65,38,47,100,54,accelerate+rotLeft,1
82,100,56,83,27,43,100,66,37,47,100,54,accelerate+rotLeft,1
83,100,57,81,28,42,100,66,38,47,100,53,accelerate+rotLeft,1
85,100,57,80,27,43,100,66,34,48,100,54,accelerate+rotLeft,1
81,100,55,84,27,43,100,64,41,48,100,54,accelerate,1
78,100,54,87,27,43,100,62,100,46,100,56,accelerate,1
74,100,52,91,27,44,100,59,100,46,100,58,accelerate,1
73,100,52,91,28,43,100,59,100,45,100,58,accelerate+rotLeft,1
73,100,52,91,28,44,100,59,92,45,100,58,accelerate+rotLeft,1
74,100,51,89,29,44,100,59,74,44,100,57,accelerate+rotLeft,1
74,100,50,88,28,43,100,58,66,44,100,56,accelerate+rotLeft,1
70,100,48,91,31,42,100,55,79,42,100,57,accelerate,1
67,100,46,94,33,42,100,52,88,41,100,59,accelerate,1
69,100,46,93,32,42,100,53,75,41,100,59,accelerate+rotLeft,1
70,100,45,92,34,39,100,52,69,39,100,58,accelerate+rotLeft,1
75,100,45,91,33,40,100,53,61,40,100,58,accelerate+rotLeft,1
80,100,45,89,34,39,100,53,58,40,100,57,accelerate+rotLeft,1
84,100,44,89,34,38,100,53,57,39,100,56,accelerate+rotLeft,1
90,100,44,88,35,37,100,54,54,38,100,54,accelerate+rotLeft,1
99,100,44,87,35,37,100,55,52,38,100,54,accelerate+rotLeft,1
100,100,44,86,35,36,100,57,51,37,100,53,accelerate+rotLeft,1
100,96,44,86,36,36,100,59,49,37,100,52,accelerate+rotLeft,1
100,85,46,86,35,35,100,64,47,37,100,52,accelerate+rotLeft,1
100,87,45,89,36,35,100,62,48,36,100,54,accelerate,1
100,78,46,88,37,34,100,67,47,36,100,50,accelerate+rotLeft,1
100,69,50,85,37,34,100,77,44,37,100,50,accelerate+rotLeft,1
100,63,53,85,37,34,100,87,43,38,100,49,accelerate+rotLeft,1
100,58,58,84,37,34,94,100,41,39,100,48,accelerate+rotLeft,1
100,58,58,86,37,34,94,100,41,39,100,48,accelerate,1
100,58,58,89,37,34,94,100,41,39,100,50,accelerate,1
100,58,58,92,37,34,94,100,41,39,100,51,accelerate,1
100,52,67,90,36,35,79,100,39,42,100,49,accelerate+rotLeft,1
100,48,76,87,36,35,69,100,38,45,100,47,accelerate+rotLeft,1
100,45,87,85,35,36,62,100,36,48,100,46,accelerate+rotLeft,1
100,44,100,89,34,37,60,100,35,50,100,48,accelerate,1
100,44,100,91,34,37,60,100,35,50,100,48,accelerate,1
100,42,100,94,33,38,58,100,34,51,100,49,accelerate,1
100,41,100,98,32,39,57,100,33,52,100,50,accelerate,1
100,44,100,100,32,39,63,100,34,49,100,53,accelerate+rotRight,1
100,45,82,100,31,40,68,100,33,49,59,58,accelerate+rotRight,1
100,47,70,100,31,40,73,100,34,47,54,61,accelerate+rotRight,1
100,47,74,100,31,40,73,100,34,47,54,61,accelerate,1
100,47,83,100,31,40,71,100,34,47,54,61,accelerate,1
100,47,100,100,31,40,71,100,34,47,54,61,accelerate,1
100,46,100,100,30,41,68,100,33,48,53,63,accelerate,1
100,46,100,100,30,41,66,100,33,48,53,63,accelerate,1
100,46,100,100,30,41,65,100,33,48,53,63,accelerate,1
100,49,100,100,30,40,69,100,34,47,49,67,accelerate+rotRight,1
100,51,100,100,30,41,70,100,35,45,46,72,accelerate+rotRight,1
100,53,100,100,31,40,75,100,37,43,45,77,accelerate+rotRight,1
100,52,100,100,31,40,72,100,37,43,45,77,accelerate,1
100,51,100,100,31,40,69,100,37,43,45,77,accelerate,1
100,51,100,100,32,39,68,100,37,43,46,75,accelerate,1
96,49,100,100,32,39,66,100,37,45,46,75,accelerate,1
99,52,100,100,33,38,68,100,40,43,44,82,accelerate+rotRight,1
100,53,100,100,34,37,70,100,40,41,44,89,accelerate+rotRight,1
97,52,100,100,34,36,69,100,40,41,45,87,accelerate,1
93,52,100,100,35,35,66,100,40,43,46,85,accelerate,1
88,50,100,100,34,36,62,100,39,44,46,85,accelerate,1
84,48,100,100,34,36,61,100,39,47,48,82,accelerate,1
87,49,100,100,35,35,63,100,40,45,48,92,accelerate+rotRight,1
88,50,100,100,36,36,63,100,39,45,47,100,accelerate+rotRight,1
88,51,100,100,35,36,63,100,40,44,47,100,accelerate+rotRight,1
90,50,100,96,36,35,63,100,40,43,48,100,accelerate+rotRight,1
94,52,100,88,36,35,64,100,42,41,47,100,accelerate+rotRight,1
96,54,100,83,38,35,67,100,43,41,47,100,accelerate+rotRight,1
98,55,100,80,37,35,69,100,43,39,46,100,accelerate+rotRight,1
100,55,100,78,39,34,71,100,44,36,48,100,accelerate+rotRight,1
100,58,100,77,39,34,72,100,45,36,47,100,accelerate+rotRight,1
100,59,100,77,40,31,75,100,46,34,49,100,accelerate+rotRight,1
100,57,100,80,40,32,73,100,45,35,49,100,accelerate,1
99,55,100,84,40,31,71,100,46,35,52,100,accelerate,1
100,57,100,83,40,31,71,100,45,34,51,100,accelerate+rotRight,1
99,56,100,87,40,30,70,100,45,36,54,100,accelerate,1
94,54,100,91,40,29,67,100,44,37,56,100,accelerate,1
91,53,100,94,40,29,64,100,44,39,57,100,accelerate,1
86,51,100,98,40,30,62,100,42,42,58,100,accelerate,1
83,50,100,100,39,31,60,100,41,47,60,100,accelerate,1
78,47,100,100,39,33,56,100,40,56,61,100,accelerate,1
82,47,100,100,38,32,57,100,40,52,59,100,accelerate+rotRight,1
83,47,100,100,38,32,58,100,41,51,59,100,accelerate+rotRight,1
86,47,100,99,37,32,58,100,40,49,56,100,accelerate+rotRight,1
81,46,100,100,37,34,55,100,39,53,57,100,accelerate,1
79,45,100,100,37,34,54,100,38,55,59,100,accelerate,1
81,45,100,100,37,35,55,100,38,54,58,100,accelerate+rotRight,1
81,43,100,100,35,36,54,100,36,55,55,100,accelerate+rotRight,1
83,43,100,100,34,36,55,100,36,51,53,100,accelerate+rotRight,1
87,45,100,99,34,37,57,100,37,49,52,100,accelerate+rotRight,1
90,47,100,96,34,36,61,100,37,46,50,100,accelerate+rotRight,1
93,48,100,93,34,37,63,100,37,45,49,100,accelerate+rotRight,1
89,47,100,98,34,37,61,100,38,46,51,100,accelerate,1
86,46,100,100,35,37,59,100,37,49,53,100,accelerate,1
81,44,100,100,33,38,56,100,35,55,53,100,accelerate,1
84,45,100,100,33,38,58,100,36,52,50,100,accelerate+rotRight,1
